Plaintext,Ciphertext,Predicted Plaintext
tions et,bb9062c3d2db0ec7, ln  Gni
c Recent,08da15c66e16ab68,kss thps
ly signi,42c1cc69248a31e2,e ectp d
ficant b,7e84d13b6b61e542,nntmcsic
reakthro,8cd4ce6d52ced3c9,rspee  e
ughs hav,fc0c26c169721762,i cnate 
e been w,54f0c2ee4e310b37,evee  ea
itnessed,547680899151c4c2,0  Inlta
 in lang,6036d1264644ca8b, r UlU  
uage mod,999ab63c38ec75fb,rok fh s
els pri ,95fdbf92b62c50fe,d  ee ia
marily a,464fd01054bf7bbe,ond iiee
ttribute,030ddbe52e1edf13,L Loor  
d to tra,306dc660d6a73cac,  n ta  
nsformer,25797f8cbb250885,nsformer
s 1 incr,63e5e6f1f153671f,enae tlL
eased co,1ccaa74b3dbba91e,eehfo A 
mputatio,dd6798f2e69f6f86,mputatio
nal capa,e97a1f0f839decc9,  a4g ym
bilities,d3b70974b6a380cf, ebdde i
 and the,b2a8cc6a652eb3b6, and the
 availab,6c60e205e014161a,s  as we
ility of,a193ad6bf156427c,the citr
 largesc,ce2b673d79bd2285,iennl ll
ale trai,aaa0379f91ff395b,nge4ilsr
ning dat,f77d7fcab6aa80dd,vinani t
a These ,e46be719c731ceab,o  inc  
developm,8496b72cc3f5b831,leyaatin
ents hav,ce8d0a01c08fc594,8 n Nrrs
e brough,add8dae0a2494f0a,tngian t
t about ,b146076dc56ee175, 0SiiSse
a revolu,7379e6264db4c499,esmee la
tionary ,dbbd21a8c8297c97,nd aor i
trans fo,64488d29c7508511, m is i 
rmation ,05a602ac3019a912,rmation 
by enabl,f5a15ed2de4dd0e1, tn n er
ing the ,703da22b5697ac4a,ing the 
creation,3bd4dcfc6df7fe89,er  ggoo
 of LLMs,7dab6a147cf6af03,hpll   y
 that ca,5c64e3a96ef452c6, that ca
n approx,3ce6e7231a068388,  ah ess
i mate h,8b0e1a723df09d14,toons oo
umanleve,306506d561ee4d69,  oke  e
l perfor,2e7e08cc3d50faf4,l perfor
mance on,a0cc568a783e0448,  erie  
 various,3e2083e6a1bfe523,ocnoaya 
 tasks 2,0e98963b9196d779,   tir r
 3 Large,19c8cc5e003931ed,r aa ree
 Equal c,02822d6e19d4c4bf,boeifct 
ontribut,177d8b8d2d6438c9,ditlod m
ion Emai,ecda1c0d4f1fd54e,haea add
l addres,155743e6768f64d5,  e  tTa
ses humz,531c2fa236ebfeba,nli  3 0
anaveedy,7e5173e0b617ca23,Qrinl as
ahoocom ,91bc55ee3a8543ab,remohlll
Humza Na,40f2062f31dd9ea2,c oietti
veed auk,1f49bfc9c8fc52c7,ps  gais
haneegma,ff5976c331de42bd,nerme ta
ilcom As,92278bb3d6140d43,aoiiaa a
ad Ullah,76ff69aabc7a1ece, a npri 
 Khan sh,8957faab4b3b6c25,icn te  
iqiucsec,31816a655d0262ef,io hiers
uhkeduhk,2cca39fd11c1d47b,yzgqb0st
 Shi Qiu,d188f8133c2d4da4, t0scesm
 muhamma,c1ebd6d402f0d9a7, ttsinrr
dsaqibda,d3f782827197bb6c,lpporcle
ta61csir,73a8f55990d946c9,saian g1
oau Muha,e0fccf4ea64c458f,oneodwic
mmad Saq,f7a5556a2f60637a,onntroem
ib saeed,9a237d1579c3d8fc,tm4rl   
anwarkfu,85450d8e6e92c164,e  y ppo
pmedusa ,fb8cb800805a7865,ia t  r0
Saeed An,470041b4f5ca811e, et2 59 
war muha,ea316ec5c2de286b,rrTd ril
mmadusma,cd8edaf18c9caf0d,oonl eia
nkfupmed,86d4dc60dcbd0517,ir8 ttsn
usa Muha,d3150359699ad8a9,in   moa
mmad Usm,813188be8dbe1bdb,eeewwo 2
an navee,3829e7250a16efc9,dkknion 
dakhtar1,40b2e97a2a0d55a1, oorktts
unimelbe,07a227a8e705ff8d,pltildet
duau Nav,c10a6b60c75a4ade,  t i  l
eed Akht,b1224937ecc88fd2,ouetyg a
ar nickb,1ea2f0bb21e8c315,tonoregt
arnesanu,f289054533b95ee3,ioeol i 
eduau Ni,5aef434100981fbe,ore pn s
ck Barne,308f9f9581b48c0c,then ee 
s ajmalm,d6753765de5254ef,tet liie
ianuwaed,c5f02a1a07642b22,nciOscnZ
uau Ajma,9bfcf3ee0298c03d,i eos  o
l Mian F,f8efe1c87f20a0ad,otr aanl
igure 1 ,7855928f4120439f,ieke nn 
The tren,46aaf841bf9b47cb,0  bD3  
d of pap,9f54ef756bb26d55, pnelize
ers rele,572493354d5d60c8,iabs 1ri
ased ove,c8bf2678f35b6d4b,t22innnd
r years ,dfc57b9c8a7f8b1b,aavveh t
containi,4b10d58dd6ac0852,te etrst
ng keywo,02fac98b7e595ff3, otinggl
rds Larg,30bc9afd88369b13,Lnlga2  
e Langua,0122ef4069e52ac7, ex aanh
ge Model,90c5ce0a5bf48713,ph  11r 
 Large L,1c4f4c6c102aad97,tg odson
anguage ,bdca9725b833494d,t  gi s 
Model Fi,7f466097638604bf,nl ofer 
neTuning,83a9ea7f25f92ca8,o  anm s
 and Lar,c0c94afa12186f9b,Imf mera
ge Lan g,0ad5044e161677c4,s55  uwr
uage Mod,e5bd00afcc331e40,W t  c m
el Align,114fe948a5792892,Sl dfrn 
ment Pre,30c76268e68a2edb,Ceeeulse
print su,1253708bfc0e5711,a7iinots
bmitted ,77167dc16d4cac73,tRnp fri
to Elsev,e031f706bbc7fcbc,  ra1isv
ier Apri,49d40a5eb2f0e378,ddiorret
l 11 202,ae2500a90c61d221,a yo    
4arXiv23,f6c05146a597762d, intrcaa
0706435v,c99c86c814a6b043,rr td io
9  csCL ,d90293cf2b7705b2,dS l d i
 9 Apr 2,708ee3b49a3d7409,in  ervn
0242019T,5d74dca924ece8d3,oo  a lo
5Oct GPT,c98028cafc494ac4,ytemordd
3May  We,2410e4695451369d,ee  ane 
bGPT Dec,5e386f48b7dbae0b,nrrereso
 OPT IML,deafd5207f2c1320,ne wnd e
 TKInstr,7a80df30dd1b04a1,  t drn 
uct May ,647a5836a25fb6b9,1Wps ht 
mT0 Dec ,4eea22e09ac1fa1a, sdltpo 
 Wizard ,5c8874b0208de06b,ltesssrr
LM Vicun,403080f8694726b6,nnS rtee
a Alpaca,c33b128941b07ed9, n ion 1
 Mar Hua,09e992bf6bd23fb5,thkneek 
Tuo Apr ,5a4a2e43db6c9197,ocds3sLy
Koala Ma,a6910c78ce565aa3,b0ecpv e
y Wizard,752c40f20254dabf,ocl pf  
 Coder J,6f0dba74a717b29d, stiso r
un Goat ,73a117473deba853,oeka  tr
PanGu Ap,8a72cbc533cfb5c4,e errr i
r CPM 2J,9a6a1d04432d420b,ooure  t
un GPTNe,c28aea1c78443028,he timg 
oX 20B A,57dfecc00c8b7155,rlanednf
pr CodeG,a78fbb98bbf72aa5,oen  ee 
en Mar G,4a62a1e38a3913a0,4Atne au
alactica,98fc568cc60208b4,a tte le
 Nov GLM,c9836ae2e43ecbc3,u4 odec 
 Oct OPT,ff43203527308f10,ig  eio 
 UL2 May,c0e78921200a1b35,cvseectd
 LLaMA F,4d2ad6e59c4a2032,  oaauur
eb LLaMA,52f8cf82020f5ae7,nIpnaId 
 2Jul MP,a70040d414e01db1,ttmmn  c
T Jun Co,714c25a0b929a5fe, N  gerr
deT5 Cod,acc3af73ef5730e9,   iahh 
e Llama ,88d3a4d3040ca185,  mmcmmu
Aug Star,7e07de08b18974a6,bveiann 
Coder Xu,5df3cfdc3213a1b2,epppn ea
an Yuan ,9f430d7af2076659,  u  mgO
20 May 2,c0e64e1877155749,atty mre
020 2021,dc02fd6cb4799034,c sss 5m
 2022 20,5ee316a78e1aa5c4,eare den
23 2024m,41a45b9490656ddd,etita s5
T5 Oct H,7f9af81ea797c9c0,2i0 o ku
yperCLOV,1cba084d442faec9,e sSoese
A Sep ER,1e15b0d70b5c0a4b,eee nlrt
NIE 30 C,560ba3fc91c586aa, ile 0ii
odex Jul,5ed84fc2d9e569a0,gtha bog
 Jurassi,8af059610151f6a4,dp   hh 
c 1Aug Y,d0a6510d02d3d84f,o    ie 
uan 10 O,8d5a8cc9547de571,ats pac 
ct Gophe,a35c2329627d7f9c,p  d4n r
r Dec ER,ac520f21d86f8252,dryrrali
NIE 30 T,b56fc16e8e848374, e thini
itan GLa,89af50cb965d325b,ropye0i 
M LaMDA ,290eeb82f5fa7f8a,et e ams
T0Oct Ch,89cec273139aa52a, perrill
atGPT No,bac67df764e14c99,e nsi aa
v Sparro,11546e28f5b2782b,aaigtevr
w Sep FL,e9c34b62ca841d45,c ainuor
AN UPaLM,cf4e73a5d32ebc36,Sn  Ia  
 Oct Bar,0fecc330a8e154f9, s  sste
d Oct MT,a09d248429220027, id yes 
NLG Jan ,b68ac7c80d827ede,ellsmhe 
AlphaCod,0794a93ba1b9da23,soiod  2
e Feb Ch,79256eed2adea7a9,akkeproi
inchilla,1b4cdf1f5f8ce30f,or ut n 
 Mar PaL,357fae9163741b51,eeess t 
M Apr UP,8e74233baf398ac0,  deeaa 
ALM Oct ,92178d53fc7274cd,kn ts se
BLOOM No,43f56ac137b2fe4d, od   tt
v AlexaT,a44ecc8c146fedec,r  s  mh
M Aug  P,28364e15222d37ab,tt dss 2
aLM2 May,4d9e18d990bd81e0,feueetd 
 GPT4 Pa,1a2b23e9445d8a13,ee iioe 
nGu Mar ,f667716958d1a87b, kel thh
Bloomber,21fc95ad109a1e00, siooFDa
gGPT Cla,06f2e99540fac8d8,ab lcnrn
ude Gemi,cdab5e5f5611fb45,pintga r
ni Dec F,9f970bc5847d653b,aviblen 
igure 2 ,8884b98908730bf9,igure 2 
Chronolo,80cdae625a1e9b41,SSaon  h
gical di,e991bd9ae050a49a, n ee xP
splay of,d8558a8931c9052b,gvid rre
 LLM rel,1853367aca81651f,hrrkalr2
eases bl,74fda36541de0317, al gtn9
ue cards,d1935fc209e4668f,  eu iim
 represe,20d82ff4f54d01f9,u rner r
nt pretr,1e5c3bbddbd0de55,e eing  
ained mo,500ce50c27ebbd55, aear rd
dels whi,6d85c0ccd364204e,seI vin 
le orang,5080d819848b3ac2,  oot ea
e cards ,8ac2ebc8e8a0553f,eeleaoda
correspo,fcebc9a97611ea69,correspo
nd to in,e77aa85c100265d4,msicaher
structio,4dae265508a69d39,tt iDpet
ntuned m,01e0b70fbe84f282, nnes  h
odels Mo,339c050ac848b2ff, ed toof
dels on ,f0402f57fb6a302e,alnnn2t 
the uppe,c0007912fcdd3150,elsSfcca
r half s,83629c7e13eaa025,   Aeuaa
ignify o,cc82c88554547508,rae  ans
pensourc,814a131dc4475276,tne coor
e availa,f325c977c4e67eae,e   r8eb
bility w,d74090b34671790b,ouppln12
hereas t,5c430554159fcb78,eat la4r
hose on ,aab99d2febc21db2,P ee   l
the bott,6a2b9d50c2ff8ad9, egadr B
om half ,34cd3c28acaf973b,iiagnn a
are clos,18061b67e77440fc,4 tkslln
edsource,420b30d1ca07afd0,eo re   
 The cha,920f4c30a79a85e7,sse ss a
rt illus,a28078984716f1ad,Tiv m1ee
trates t,9e2b80aa777a318f,nt  an r
he incre,738eb25ecbf61532,iy gyons
asing tr,2b9e5be69452c52f,rPoppier
end towa,cd15013eb286bfa3, kttg  c
rds inst,45dcf21ad9bb1503,llr   ur
ruction ,9cad0a14ab557aa9,lettot n
tuned mo,db363df535a53bb8,aacl   t
dels and,3f9b84904c41c4f8,ceinien 
 opensou,aaa9a43199efa483,10 ireni
rce mode,443f24a771a9cae4,nimst  f
ls highl,41481132c52166cb,papmaadc
ighting ,c8be8e5f340da20c,is8  s m
