Plaintext,Ciphertext
 tasks s,ddfc9da37fa41dbd
how thes,4b96002c3c7d575a
e models,d936f2497a51c6a2
 to be s,d7036c722bb53cae
uperior ,7ab76b1341b0598b
in quali,a53514b91bb85b09
ty while,6305b9f1c54edfe3
 being m,f14ccdb02d1ae0b1
ore para,6f1917a173d5c247
llelizab,b160524149b6f44e
le and r,ca2f8b7ec8da9884
equiring,67be5ef9d832f650
 signifi,ef42fc1736922c28
cantly l,2f139108af052a93
ess time,6c774d887536fe7a
 to trai,56bd76c73d4ca1a6
n Our mo,486c2a15d199a296
del achi,508f8a06065203e5
eves 284,db7e9e6ad2166dd2
 BLEU on,1f6ffa6abe765828
 the WMT,6e6a2868f305b9cd
 2014 En,3637a97abee98eef
glish to,75f6acfe6ddfb9a6
German t,8c9d16d94a6ef0d3
ranslati,62647d7c0a58ca6f
on task ,e2349a2fbf7da608
improvin,1c4f327d9e0784f2
g over t,926c924da67f11d7
he exist,c6b6e6b43506dc94
ing best,a5fe2c4b87831503
 results,d139726fd1ed2ba0
 includi,867785aeeced8285
ng ensem,dd3e64cc39e89a6c
bles by ,1fb56f2bec0e2c86
over 2 B,f4a142d806797699
LEU On t,45cb19964978b792
he WMT 2,001710bacc9e274a
014 Engl,59f7d68da99ed301
ishtoFre,54a041e02edbfa88
nch tran,97be54d3d7643943
slation ,e30a5297d4579de8
task our,fc673b79b1e8c893
 model e,296dd165669abbed
stablish,f9384613b5171289
es a new,7e1804020ad4747a
 singlem,dce233c87817d640
odel sta,0944c80393ccb5cc
teofthea,b09127aca4e2af9b
rt BLEU ,db6a1ecadcb5c4d5
score of,739e73f3b53879da
 418 aft,8b201f8d0d42de15
er train,8bc3766cb6d866ef
ing for ,5b59f68b0d81e2e6
35 days ,8e1512a0f23eab84
on eight,d8c6db59f9e8ed4a
 GPUs a ,73fae02b6af00253
small fr,99fe4403ba0e91ef
action o,f1e8eb4586a73112
f the tr,6716f209718d84a9
aining c,2b3a1fdf9081578b
osts of ,625e0c1e64d8912d
the best,fbf8a2aeea258735
 models ,321e6445cf680de7
from the,4485dc5f15898ef3
 literat,4522f04cdee68dcc
ure We s,f9138a3ab38ef088
how that,5f17df8a2eae4829
 the Tra,fbfcc00da993cd87
nsformer,4d5c0f7ecd4ed009
 general,1b63cb6387292927
izes wel,76bf37f869adc7ef
l to oth,82eef188e9fda1c9
er tasks,82b38c2db0d3cb29
 by appl,c37db0674c9b6b32
ying it ,eba5dc9766949996
successf,c4495e6b09ccc9da
ully to ,2e3a34d8e1fc066c
English ,b3a4e7776763f53c
constitu,2d182dd6154a45d7
ency par,f72603157ef74d54
sing bot,9d0d6c3611b64444
h with l,cfc375ef9cdaff71
arge and,d9baca447c1f360e
 limited,6423e7e362172c73
 trainin,f8a1b6bcc9d2eaf0
g data E,beea0b76b1de41a2
qual con,c9adbd48bea3524c
tributio,bf5e7051b68351e4
n Listin,84461092b0cfd7f0
g order ,48b9a24033cd692b
is rando,953ce44dde44b268
m Jakob ,9d53b5ddc90972fe
proposed,76e798f00c95c07d
 replaci,b17eeca58516fd91
ng RNNs ,b31a966ea59487aa
with sel,26ba010bffc3800b
fattenti,54a6571dda7a08b5
on and s,0e61f9e608da4d88
tarted t,eb61a50eb77a575a
he effor,9b56a5737e8b64d6
t to eva,0018d3762531864a
luate th,2ebed57cb94082d2
is idea ,5df3f04e7581532a
Ashish w,432cf154153d2a89
ith Illi,e9d7c8e224f01d81
a design,271fd20b8590bdfd
ed and i,537c6ac9ee8b8f1a
mplement,372e29cfe05cbda6
ed the f,0c4d71760f7090d7
irst Tra,89c9458283aa2c99
nsformer,4d5c0f7ecd4ed009
 models ,321e6445cf680de7
and has ,7e46651f6c679b3c
been cru,ea9bd1dc725e7fe3
cially i,3040b03a9a49daac
nvolved ,e0e0ef899794643a
in every,0f71ef8052fa93f1
 aspect ,dff8b904d08738ab
of this ,8cc5edaf7da9dd2d
work Noa,205da975f7920397
m propos,be5cc09406826f59
ed scale,f9a27a63953fb58d
d dotpro,39077746cd25fb02
duct att,f3f71d243f224772
ention m,172a9499e98c8ea9
ultihead,2f866eae1c0c32ab
 attenti,549a02642a613c55
on and t,f10983eedd73d920
he param,e7b0f69e9cc4fae2
eterfree,418140e07a82cf05
 positio,88726298a918b54c
n repres,89580c327d3e62f3
entation,70856946f03a7949
 and bec,56a8504bb4091649
ame the ,50605a08e9b763d6
other pe,ae37dc4a4a16a86f
rson inv,1c1f5b49aae76759
olved in,8c63e092a6dafa0e
 nearly ,62e9aa717493f301
every de,c2495b62a6f15f43
tail Nik,8c63e714ebce3c58
i design,8cdfda48992ccfe7
ed imple,18be0badf684a352
mented t,c19f1edaa6bfdcc3
uned and,aeb6c95b17b940bc
 evaluat,78581f3d21c9ca3e
ed count,612a4046709abd73
less mod,2bfa7d998da0fc25
el varia,6f492473d2ea5151
nts in o,4dc62e4e549ddc98
ur origi,70dd8161a82e9792
nal code,8675f284a1d75c60
base and,7558e63721fa3875
 tensor2,ab6f851499a14895
tensor L,e5fab70ff246d367
lion als,8602215051063ff8
o experi,1cf827904fb9ce7b
mented w,877e6813c760a193
ith nove,9f586dcb8fd78efd
l model ,41615f984bff37c7
variants,c61dd380d03e2488
 was res,43389c24aeccb1b3
ponsible,286923159cb63b66
 for our,6b3b4272e8292131
 initial,7cb21c9e0fc54832
 codebas,be5df22653d84703
e and ef,55e43e55f3a28a27
ficient ,db9ae921d5eb2cd0
inferenc,182c79838ce0a808
e and vi,eac5bbf0a054d539
sualizat,9fbd7466c15d2d55
ions Luk,570448115bd78eaf
asz and ,8bd290d02b5ea8f5
Aidan sp,5023572255026be9
ent coun,eeb356a4074a4ee8
tless lo,5e2fc8793fb98d26
ng days ,ecccec6f37d43922
designin,e43e5ff968f566f0
g variou,ea399defff2538a8
s parts ,276d943accfe3716
of and i,0bbdae3d6d15ecba
mplement,372e29cfe05cbda6
ing tens,96de7c83fe7362de
or2tenso,6816102a2cbeac5c
r replac,1341342d6417d8fc
ing our ,848d5583fea56dd2
earlier ,f0b6db47570154b9
codebase,7624ed761770a86d
 greatly,96dddcad6d4f69bf
 improvi,e3b9d380c311af70
ng resul,dd0a5baa473e9c0b
ts and m,9244fb893e4e83ca
assively,a60ee46897ea5ed7
 acceler,eb7ef9b535f4b2d9
ating ou,34a7692ebe5843f9
r resear,29b6e52b39113c1f
ch Work ,a3a8c9938c13eb90
performe,51816862834a6f12
d while ,b4252ea58061b158
at Googl,a3c1848fdc1eac53
e Brain ,cb52745768dc9aa1
Work per,3cf95637ff74d2d8
formed w,7b4adc47c371bba7
hile at ,3b832565ec3e77e4
Google R,95be6be967402499
esearch ,86a7d2615a43dafa
31st Con,80601ecf81ac5be9
ference ,29f134c8bae3972c
on Neura,f4a356845f8b256d
l Inform,5a1f05f4652b9720
ation Pr,3013cac2032d1ee4
ocessing,06d6dae9ff62ea0a
 Systems,72d2b6b5fa98ca92
 NIPS 20,0f11990f5470a9ef
17 Long ,7786314b714e8536
Beach CA,8bb9af04d81b86dc
 USAarXi,348e9e24ecf75679
v1706037,f21af9f503423750
62v7  cs,8120d9400e6d2fbe
CL  2 Au,7da7a4c85255a027
g 20231 ,5f01070da1f2c2e4
Introduc,1bce2486fd3cddf4
tion Rec,d823ff871854efcd
urrent n,ae0a553ae2257510
eural ne,2c6b06526a304fee
tworks l,c26ffde8c034db70
ong shor,7dac53f255f5197e
tterm me,bb1007fa6c6aa7be
mory  13,49b0b3e618c0ecc1
 and gat,f6a978dd3ee9162a
ed recur,8b4f552e9eb259e6
rent  7 ,cc4ee402d0cf0486
neural n,2ff1640b49bfe65f
etworks ,13a4d1c7f4a3c098
in parti,4c39c1a3a9cd667f
cular ha,d25555aaf04288e6
ve been ,d4f3e8e3e3610618
firmly e,08fd6b55f07bd842
stablish,f9384613b5171289
ed as st,658462a803affe40
ate of t,e067b92ff82be71d
he art a,6feaddff0d9bdc47
pproache,7b02fce83388a263
s in seq,7cace6a8105e8bde
uence mo,2b4a212b550d97d1
deling a,759c45b2edaf65f8
nd trans,e24d672534881585
duction ,3d90f5eef159f51a
problems,d1e128b1a8f6fe44
 such as,2d5d4c80be73e218
 languag,e25a9c3c8137251b
e modeli,f55f78cfc48099af
ng and m,6efe81e0d7889f95
achine t,70389fcfde08e3b0
ranslati,62647d7c0a58ca6f
on  3525,ca3b06dc49ddbf68
 Numerou,4458158ba5c72584
s effort,523ebda437dfdb9c
s have s,b8c3deb53c7d1b29
ince con,6faf60b6f442cc43
tinued t,4cf06825a6aba829
o push t,d33fbd8a863bb511
he bound,ebf25bcef4499d6c
aries of,6ae82eefc2f5880f
 recurre,3e3fe634886ce89a
nt langu,af0bd2318287dc2d
age mode,c666dd20096e4d8c
ls and e,97a01d9e06ef5a4f
ncoderde,3a02890cf52e8deb
coder ar,775ea5f4a49a1398
chitectu,de5229a702d3fc05
res 38 2,567568db12892243
4 15 Rec,3bd5ab29b075d996
urrent m,85f43c559c30734e
odels ty,093d1f42d066ed2c
pically ,57e478b9c9efcd93
factor c,5115a3eba4044ad6
omputati,91ac7ebfe02579c6
on along,c28a84a18b9b6b07
 the sym,42557a28fb257de5
bol posi,b030f5a04dcf8ecb
tions of,cba05f4be0964027
 the inp,eec988d438d47e90
ut and o,5154e3987294a35b
utput se,418ae1dacd9162e7
quences ,b08c085895667345
Aligning,cce75927a3e63001
 the pos,33a700f87d5aa0a3
itions t,8ae321492e5b2564
o steps ,fd680ce4c2bd1e2c
in compu,00df5d7f4cec11a0
tation t,61e1c795dc136fc8
ime they,ed45ab91fb497256
 generat,710283cf078e8263
e a sequ,f69918717b75fff4
ence of ,08c452795f14096f
hidden s,5c9719da15cb6a7e
tates ht,8b22985326d44cdf
 as a fu,2e5fe20df0419050
nction o,1ecdc3b80089a2c8
f the pr,c8e57a9d2b2e1b44
evious h,933ad80d7addbb71
idden st,3b3c3bb612eef8f0
ate ht1a,e8ad08b572ae23a8
nd the i,4edbd4be0f5b1522
nput for,c99bf1a5c7e4f6a8
 positio,88726298a918b54c
n t This,85f90016a8204ed9
 inheren,6c66ea8b7313cc38
tly sequ,917ac1da2c3de37b
ential n,25e75def72cf4919
ature pr,2fb13ebab9f2ca15
ecludes ,1d3634753ee97ff1
parallel,c3a64a8587e9541e
ization ,ca51992eaec0627c
within t,4a1a316b275694aa
raining ,c1c07f557b5ec7d1
examples,c4b81eb0066036ab
 which b,fbc35377a8eda2c7
ecomes c,05263349aa9410ec
ritical ,8636c8190ae8b624
at longe,5b5a6d190ac69306
r sequen,994a552c61402ebc
ce lengt,aa3a895044e2afe6
hs as me,83fe8f6675c76552
mory con,574414bb203be85a
straints,9db6f89f07cdf948
 limit b,a9e77af103277d4d
atching ,b08454330bad09ea
across e,61a85ba0d585bbe1
xamples ,138f4c8efa6ed4be
Recent w,18fcad10148c7d51
ork has ,4960173af48fce8a
achieved,34af81060ff64549
 signifi,ef42fc1736922c28
cant imp,e4c0fda919a7f3a8
rovement,d71afddc1c2dfe82
s in com,614776644bfc23ac
putation,52f4297f7c1a357e
al effic,55ba1082717eb3c8
iency th,eeacb3f21a49e988
rough fa,9ffa0b4f63774665
ctorizat,953ab0208f681024
ion tric,19ae4d68c8ab2fad
ks  21 a,bd0eb07ebbdd23ed
nd condi,ef810137a73f1908
tional c,1c05ee6f0ef0bca9
omputati,91ac7ebfe02579c6
on  32 w,bb57a63f7ff85f35
hile als,6e6bc8cf5c91d8aa
o improv,11ae0d81491bf009
ing mode,6dd22c4096fe23f6
l perfor,f1f13e2ad38e8447
mance in,01f9adf755cbea58
 case of,baecb614c58cc18f
 the lat,15b5eec1dfa98ef3
ter The ,63339165dcc9e0ec
fundamen,65e92a8db2452ffa
tal cons,0daf8c2943c2eef0
traint o,cc47f76297eb25f6
f sequen,58cf1c77e69eb591
tial com,d028b8e4b80f39c9
putation,52f4297f7c1a357e
 however,95925ae751808498
 remains,094d44259d82ec75
 Attenti,e2db1af953949ed5
on mecha,b69fa4ec68867965
nisms ha,ad161594d4f4285b
ve becom,8810b909a120e5ff
e an int,0c7335df33537ff8
egral pa,56b21efaa9e2d34f
rt of co,75e0e43e0bb36f5a
mpelling,9248d0808a94cb2f
 sequenc,6a9917c99bec22c4
e modeli,f55f78cfc48099af
ng and t,6e57cf0df10fd299
ransduc ,f37c02fc59133751
tion mod,071c478512540168
els in v,374e15cb63f82a6a
arious t,60c368bd377928c0
asks all,e64db4bce543ef18
owing mo,0b8c56de35d25d5a
deling o,3c86c7be0fc3d259
f depend,fb0700fb2c41bd4c
encies w,15e5bdb72923b639
ithout r,75ff3ea643a305db
egard to,a4d5a7a69aa02d52
 their d,e1c30696632217c6
istance ,4286c27b5c03ceb4
in the i,9d7e5bed3ab8dcde
nput or ,d329afcca48a6225
output s,8ef55a0e0fc462b6
equences,726d84586673c235
  219 In,b3d0b5566cf69195
 all but,24783e7684ce4493
 a few c,135b19007c7a612e
ases  27,5d55ad455f8a0238
 however,95925ae751808498
 such at,c357cbbb1c701a92
tention ,46f1d94fbec8bff2
mechanis,bf97d03f00a2f6cf
ms are u,255881c2867b14f2
sed in c,1f8c411c7e3f4889
onjuncti,62497cb7b8dc8e8c
on with ,dc38eb8a3f13bc9c
a recurr,720963153bc73af0
ent netw,caf2d7346772d227
ork In t,24e433c38cbcfb38
his work,c21b939c85625939
 we prop,6a10a6edfe225c14
ose the ,f97fd5236d27eac8
Transfor,76ba3f60c1859f19
mer a mo,e27e721c1f58ba04
del arch,1c9ee07801c60915
itecture,e81c4519d7bd1451
 eschewi,889d7e0eb3b3092e
ng recur,c138b140d0466a09
rence an,6c7c3938da8e201e
d instea,9a49d94bfb1c220c
d relyin,1da66ed8ed9a5943
g entire,13979b6f5a01184c
ly on an,98f2c10e0f855a3f
 attenti,549a02642a613c55
on mecha,b69fa4ec68867965
nism to ,664002c47f7f0232
draw glo,9cdb0357adb6d74d
bal depe,1f30adcc843d3ce6
ndencies,f1429c3fd7ba0977
 between,777bdf6f8dbec0e7
 input a,d35bb7f0cce2ca70
nd outpu,1194e8d44b7d74c0
t The Tr,5464697661744b61
ansforme,e05e53b5337e9728
r allows,b78f3ddae1405a17
 for sig,c944dc036637a22d
nificant,e1e690dd769b982e
ly more ,399d8c202951538e
parallel,c3a64a8587e9541e
ization ,ca51992eaec0627c
and can ,f3fd5aabcfabc437
reach a ,2009433a6f18e4df
new stat,0bc802ed02645e4e
e of the,49b41b9c519fef2e
 art in ,b8615d45949a4785
translat,4bcd393b86badb34
ion qual,9f3a1896e641c1ca
ity afte,0cc3565f88e6120a
r being ,e8185648ae057acc
trained ,4aba76b5d8bb12b1
for as l,4342b2eee1ea675a
ittle as,e2be28df94aed360
 twelve ,9686743092b2b856
hours on,559942787f7d7e67
 eight P,86c7d2bbabb7ddc1
100 GPUs,b12ed64b8e171f04
 2 Backg,df318b575bd4105e
round Th,564f5cfc02f74600
e goal o,ed77703cf7ba41b3
f reduci,7d00fd71631e0dd1
ng seque,5cd5caf3d0944154
ntial co,e160bd3bb0b05d4f
mputatio,3154a16298249c37
n also f,89710368807b8b0d
orms the,5ba11a19bdc7bd1b
 foundat,d3b7bf3c3d40b7cf
ion of t,4c23dcb8547275af
he Exten,7195959924e98c91
ded Neur,fdcf17a1aeaad6bd
al GPU 1,90fa5f8f44355eaf
6 ByteNe,d680c5d33e8eded9
t  18 an,dfc0772e2b5d9eb8
d ConvS2,cec7a2ef0f127990
S  9 all,c76f22eb8a594f01
 of whic,2153529daddc3215
h use co,7873d506960f1503
nvolutio,47b6eff103945107
nal neur,8445b8019b826810
al netwo,abc03329cd8bf77c
rks as b,0dfdf964d8aa23bf
asic bui,b751ebe791a4bb15
lding bl,525453f22daac136
ock comp,676115c7594c78fe
uting hi,ab6bb96894a4ac65
dden rep,09e2cdf4bf67fbee
resentat,7e3e0c9bf2c753f2
ions in ,35ba3fba5edf05fc
parallel,c3a64a8587e9541e
 for all,a10f9a14ceb23d5c
 input a,d35bb7f0cce2ca70
nd outpu,1194e8d44b7d74c0
t positi,015c33948ca68008
ons In t,1fe87a6983bb8d04
hese mod,19694dfcdca876fa
els the ,32c49c90cf2f0e65
number o,235892e4526045a3
f operat,8a00dac3f0fc390f
ions req,b455c111c575aaa7
uired to,b91ec02b79cc847a
 relate ,29de3e87b02a5c43
signals ,1017bba94d2d658e
from two,7b93c6606142ec1d
 arbitra,7bccf9657f9a107d
ry input,1f0df89d07c3fd69
 or outp,d32c38bc9fdd32b4
ut posit,3a131216f27113ac
ions gro,f9b1d5ba5888ad4a
ws in th,12f0bf072d2745b1
e distan,1f3f59ecf62c340e
ce betwe,02a22e6bb2fbf555
en posit,4b05cbd8e60b1e50
ions lin,ec51ab8174eebbfa
early fo,e055aaccfe6496db
r ConvS2,5de5294ba3c60179
S and lo,2b80b09793ee1436
garithmi,e9e85674488a3db3
cally fo,305b74696e642c3f
r ByteNe,5a5970aec53c0fd5
t This m,6e4ee8934d5a74e8
akes it ,ef6d645c01411a63
more dif,312ecdaaffbd3b52
ficult t,21219ee24121a822
o learn ,4adf8bf7378b7842
dependen,4f53828828da3f76
cies bet,85975ce1234970b6
ween dis,fe063e4c0d9a9d0b
tant pos,2ce7a4b6b27f7d60
itions  ,88ddce52a2408d58
12 In th,71c70063e8373714
e Transf,9b7383c648cf6038
ormer th,969fa84ed257802a
is is re,37ffcae1e0628f11
duced to,ec40b52100959914
 a const,074a8be4a5853ee9
ant numb,1454fa9e5a5f5a15
er of op,71a393168f3db373
erations,1f5a7743f3701fc6
 albeit ,703edbe10919e74c
at the c,8275e9d1d05aa1ca
ost of r,60c7b021c2bd5e5e
educed e,e582c97edbe3238b
ffective,3fb0e0b7571ac4f5
 resolut,8be6553c32f515cb
ion due ,30386c589e3ad285
to avera,3713c19b26590867
ging att,3f4f6662fe75321d
entionwe,c0946af705158455
ighted p,766ac13000c9bf43
ositions,e480401a59456ccc
 an effe,ee640cf116db2617
ct we co,daec2073703ab1f8
unteract,6ef00212cb879dad
 with Mu,c51bd2fe1cbf8c61
ltiHead ,e905e2c9b2902596
Attentio,b39664186bda02b5
n as des,217fb4778eb3fb7b
cribed i,c64e066691977ba2
n sectio,9358915b77730656
n 32 Sel,230b97d6614a3179
fattenti,54a6571dda7a08b5
on somet,f0d801d6b71cc948
imes cal,230f5a1b42f95edb
led intr,0adf1bd770a78feb
aattenti,e6acc196a1959fb5
on is an,1ea45ea3508dc4f3
 attenti,549a02642a613c55
on mecha,b69fa4ec68867965
nism rel,5a228362f13a0503
ating di,5af73285b70dd5bc
fferent ,9020c1972b3e3189
position,3f99d462d12c4d53
s of a s,97339d697d7dc4e1
ingle se,54adad9548f62fbb
quence i,01f1a4062ada3a28
n order ,80df2d934c8480b4
to compu,0c37c4e6a47a15a1
te a rep,e878a8a54769943f
resentat,7e3e0c9bf2c753f2
ion of t,4c23dcb8547275af
he seque,18a4f492ffe92a6d
nce Self,dfbd0e48f95a1a5a
attentio,b6f4da0e549a01a8
n has be,9d98fa3d9e64d0b7
en used ,45d6dfd7ee50924d
successf,c4495e6b09ccc9da
ully in ,36ac4dad75130d3b
a variet,6b3e8993fd492a0e
y of tas,0177b90bc381b210
ks inclu,87b3fdd770604769
ding rea,5699b780217e4cd9
ding com,79a0dd634abfa7da
prehensi,e0c229b0a9741de8
on abstr,9050acea1a98ca5b
active s,8c1ff64124485de8
ummariza,96d6b8d88a0f161e
tion tex,dbbb11c97f4484e5
tual ent,f7afd6df35e15ac2
ailment ,5cfd786deefde18c
and lear,c572fa034ee4362d
ning tas,5002d58c57b704b4
kindepen,4a02007b81d6dc6a
dent sen,a529dc55248c4482
tence re,2ed910ed469ed105
presenta,55f1f607d79ad95b
tions 4 ,3edf86c7ccf5830c
27 28 22,73c4bcb51f579de9
 Endtoen,1895b133e8a9d1e6
d memory,e64dc2c0305a10ce
 network,98efdf3aa8c83ed3
s are ba,ab9e1ecae5b77de1
sed on a,4888178f3e1323a4
 recurre,3e3fe634886ce89a
nt atten,afd369082a9eaf0c
tion mec,467cd78a143a8398
hanism i,2195ceb8b0210236
nstead o,00786254f36564ea
f sequen,58cf1c77e69eb591
ce align,73419aab62e9dcb4
ed recur,8b4f552e9eb259e6
rence an,6c7c3938da8e201e
d have b,e1c468911a33d09e
een show,baff6b6e6ce19f55
n to per,19045bc25c23b9c4
form wel,9c97998b60bfd281
l on sim,ba30e34092aeb4e1
plelangu,4c6b1206588ef10f
age ques,a3a72b87de5252c4
tion ans,d58418dba0ceaeb9
wering a,e5447ca6cc9fed2b
nd langu,68b7e94b8af41fca
age mode,c666dd20096e4d8c
ling tas,105bc33af2ee3ab9
ks 34 To,184c157f9bc33bc1
 the bes,41b28ef1dbb93a1d
t of our,beee4a8e27856790
 knowled,d0449694d7a0a9f8
ge howev,5600d2cc28c8d684
er the T,871a375afa784c20
ransform,fb1df5d889503060
er is th,ca543ded0951e618
e first ,94bf0f9a4b77e982
transduc,4f399f752aeac00c
tion mod,071c478512540168
el relyi,131bbcae88d2e9b7
ng entir,75e3ffccbdc62bdd
ely on s,e85e76d6a122f41a
elfatten,a73deca13236e55e
tion to ,5459a85b4821eb90
compute ,d4821d89d865ad42
represen,742dc4ec5d294d12
tations ,aee04bbaa480faa3
of its i,3e189b1ce976062d
nput and,f4f860d7fa9fd5ef
 output ,7c282f917ef4e9f8
without ,64c56a84e71a5281
using se,01f3aa35567092fe
quence a,a46dfd5aa9b51e2d
ligned R,0f6fc56d830f95ff
NNs or c,e9228079cc26dda7
onvoluti,40677e43ec375c62
on In th,c5075452b898d790
e follow,b7520418098ba01f
ing sect,70bd38bd52b96d83
ions we ,e6e977c589d7c378
will des,0a2a23871e2fe7ac
cribe th,d38f6d8e0bc24dc3
e Transf,9b7383c648cf6038
ormer mo,030243e2478fe32a
tivate s,e369b82f7cbc1fb1
elfatten,a73deca13236e55e
tion and,93fb54dee70049ea
 discuss,36a02de02dc2d7cb
 its adv,b8969139679135c4
antages ,c5c3f7046488a566
over mod,9c52a804889acc28
els such,8d03fc1a6f76b372
 as 17 1,0225aa6c2fffdc0a
8 and 9 ,34da4ca33bcc0d93
3 Model ,6badf0fa7705f9c2
Architec,1f1db7410f706664
ture Mos,b97a7bfcf396f7e1
t compet,2f8fa1212aa6e2ce
itive ne,492fc2f406f64a6e
ural seq,37a358990b260d09
uence tr,8f90211ad7b85ddd
