Plaintext,Ciphertext
 the WMT,246eadab31473ba8
 2014 En,b848a794480863ea
glish to,62e3f3a8e00ad3c6
German t,4f847404af3e7013
ranslati,3f208135dfae5457
on task ,fbd7b734235bf2cc
improvin,477f1a4575d00acd
g over t,25d8dbb7532e59c5
he exist,059f9b81003b3698
ing best,60ff5561829dc523
 results,7a5ccf3aea00a072
 includi,a60e5373bc2c8e5e
ng ensem,ddc900371dc4391a
bles by ,cf19b1e0491be7f0
over 2 B,f63b1e6e3d26cabf
LEU On t,0eae001797541281
he WMT 2,d71733ef361d7820
014 Engl,a8e1d38a9c53f025
ishtoFre,808c3c5d1a048fa1
nch tran,fd8ebcdc254ff13a
slation ,5a4b3281f3ffa1df
task our,5730c460b153594b
 model e,f2d26953455e417e
stablish,75016501b34fd34a
es a new,64ad1b1c52d6a076
 singlem,cdb6de14df0138bc
odel sta,ccf028ec37e775b6
teofthea,6b6c842b668266a0
rt BLEU ,ae71fefd723f766e
score of,ee64e15d6837c328
 418 aft,35ec5ff948cbc4f9
er train,44c2d5df477fe673
ing for ,b575b2fc8829bb1a
35 days ,e4bd7c1fa9008533
on eight,bc2e475befb472e4
 GPUs a ,d7023a79d92562f4
small fr,eba4c3d42b5b486a
action o,33bc21c354f8b987
f the tr,b15bb10040b7fc2a
aining c,233fe9ec9602a1bc
osts of ,11abb90e081b6f4b
the best,7df957614da45d8f
 models ,aa0d0f81738c4540
from the,8bf4da364f5adaeb
 literat,3d96c9a3fba8f923
ure We s,8f36777e2826643d
how that,417c471ddf2e186f
 the Tra,a1336533558aaac0
nsformer,cfe6c1d444f879c3
 general,0c46793494e2e33a
izes wel,5c622931cce8c99b
l to oth,7148ce3e4f1bf228
er tasks,f21e602fb1786396
 by appl,12e933668fced041
ying it ,ddcd5bf37a627e62
successf,ae20d203412bed51
ully to ,1ba72d34dde892e6
English ,7dcb9b9618128076
constitu,2f4bbdc336a108e7
ency par,d3218629ec77044e
sing bot,0820390374b0f545
h with l,13aca45221dbf352
arge and,9b749f976815d215
 limited,d2f9eb4ae355c7bc
 trainin,440139295b1c0d8b
g data E,47e6d727a2c3543f
qual con,f12c4e4204e9dcd5
tributio,f2d223b2cc6002cf
n Listin,ff56b625cef52c5a
g order ,3af53178fc73cadd
is rando,7ff9d7da7ed5dc22
m Jakob ,2fff9d2e0966e754
proposed,72a5ed782085cc03
 replaci,e70fd6a4af37e99d
ng RNNs ,5b3e1a2b5e979bca
with sel,6f727b5e982febd4
fattenti,879d4ae467b251ff
on and s,8c8068eb700f273f
tarted t,ed290aeaff98a3d0
he effor,39d2b178491bff29
t to eva,b701a34fa7c6769c
luate th,46ef8cc0832771a3
is idea ,9456b1b95b55bcd8
Ashish w,e2061cbe34362390
ith Illi,de1e922ba9f43081
a design,06f49a8242abb912
ed and i,0cf509141c142e56
mplement,241314ca5f88ba79
ed the f,41d0e70743404cca
irst Tra,e8357e2233179ef4
nsformer,cfe6c1d444f879c3
 models ,aa0d0f81738c4540
and has ,b120a0f500ecdf94
been cru,16d9566911b6aa7d
cially i,fea64341cfc41323
nvolved ,a8433f64c11ad596
in every,f5334cd3b51d250f
 aspect ,53a6684165552fdd
of this ,a3c2580957b310b7
work Noa,e7a0d9269b061bc4
m propos,29f3a1dd13a9cd7f
ed scale,6f134222065dd791
d dotpro,2165dc9ef37913ae
duct att,1e09b6b14ce94115
ention m,e9c4ad285998f317
ultihead,37eaf55e33a7c31e
 attenti,c19d4ae4e69ddeeb
on and t,0edbf5ab145a08b1
he param,ea264453967bfdb5
eterfree,0edaae2927803ec6
 positio,49ad090c15294014
n repres,08fa199f96e7db46
entation,4ac838774b2a015f
 and bec,ea673c63c6b0caee
ame the ,0776023f1e3fed5e
other pe,74cb204b2109a901
rson inv,6c62acac57b5c6eb
olved in,f9b8d9ea3113fdb0
 nearly ,1b7093785cec12bc
every de,a06323e75a8c1d36
tail Nik,75ee82d7ac66ed38
i design,0ef49a821197ded6
ed imple,39008c7027b87428
mented t,f42d16ea0308deef
uned and,8f689d9669dcba00
 evaluat,046ea5323504e12e
ed count,81581948727cf908
less mod,e5f3dbb34bcf27ec
el varia,5217be9e8b18ccaa
nts in o,8f3abd79b681267c
ur origi,e976acddedd1e4b9
nal code,17ad03f66a809f67
base and,98678b972a7b9225
 tensor2,7c394f0fff511879
tensor L,c9116071a4f07ab0
lion als,06d6afbf2f553eeb
o experi,056cabe50941dea7
mented w,a70446538dcd3ab7
ith nove,9940b67e68f0f35e
l model ,c4630adfb6c8d067
variants,be8679919b64a6e2
 was res,ba0cc2b2dfdd1204
ponsible,3c35511b31ab7809
 for our,0337d8792a852d99
 initial,1da0cf0c908a3f59
 codebas,720c9cecae62d144
e and ef,f8e1ae06ff090017
ficient ,57221485e0c14f2e
inferenc,4b115781ae799567
e and vi,7b0ac6b6edeb7840
sualizat,74f899fd25e78055
ions Luk,9f32a01ed6b3578c
asz and ,991f3520c56cfe51
Aidan sp,72bdee913e5cd4e3
ent coun,fd709e9076e2dcc7
tless lo,9b4b1505aec3876a
ng days ,b9ef7c1ff8d234d4
designin,b311af6eb03c1765
g variou,d6cb1df7c4b175ea
s parts ,6b08e6743c933fbf
of and i,06f709145f38ef52
mplement,241314ca5f88ba79
ing tens,5071d74ba98e3a21
or2tenso,56988a046ec32d7d
r replac,8b5b3085b464d117
ing our ,5027ca35df31141b
earlier ,867611e9d485945d
codebase,2f28cc3b0d0a809d
 greatly,cde6835f6ab6d502
 improvi,65794cc2b4f20026
ng resul,da07950f98b39052
ts and m,8f305a47f14cf696
assively,cc5bdeb2f6fe4ee0
 acceler,1e286db940eef61c
ating ou,ab171505b174fef6
r resear,14e119aa51c3fd47
ch Work ,4c652596d05a4a89
performe,75233e902c89e888
d while ,46c8aa600724b25f
at Googl,f8e0210d900b3efb
e Brain ,eca3762317546154
Work per,5309ecfa97b26943
formed w,ac0e5a4a2e2f2bfc
hile at ,96373c60fe85c71f
Google R,452032231c4fc336
esearch ,81d360bb674a720e
31st Con,9fb077d032e99aea
ference ,028116a40aa096fd
on Neura,74e4c35105712bb1
l Inform,a1ac142bffda8542
ation Pr,1358f6ff70f09c06
ocessing,235afad5e96164ef
 Systems,cc9bb9a68b53fd4c
 NIPS 20,104e9b7b8fd8f7c1
17 Long ,749dc643163212f4
Beach CA,216b2f592343bb89
 USAarXi,e7fe2f042cfb5201
v1706037,ba62456b4f433a0c
62v7  cs,eedd07d53722edf4
CL  2 Au,39380278325ccb4c
g 20231 ,ff91b4e29a0ebace
Introduc,893c7581d08eb9d0
tion Rec,e530bb252dcc4d4c
urrent n,1017d93cdb4609b5
eural ne,70d64d2bef48d727
tworks l,7f60e64af07ebb1d
ong shor,4b2511bad6fe0371
tterm me,3e5460b5bf121ed9
mory  13,193357d9e7828d94
 and gat,02f1db38a8dbe650
ed recur,f8245a98c090a376
rent  7 ,cda8e941685e75e2
neural n,81a57b08c74b16c3
etworks ,106536224a4104da
in parti,c02c2c30e0faeb38
cular ha,b9df8c39563b80fa
ve been ,000541a15db9a5c4
firmly e,422e2ba0d745862f
stablish,75016501b34fd34a
ed as st,4511d2713de7fec5
ate of t,6b2eeaffe30c4b97
he art a,50793e837bd0bb73
pproache,b3abdeba2286b3cc
s in seq,9645bd284787e07a
uence mo,9d4e642d49b93c4e
deling a,1ea7abe88537f884
nd trans,2f06e85fe3a9f249
duction ,4d523081265172b2
problems,c3e9dd2922826b8b
 such as,e3837744888c5742
 languag,1d0e3954613d8107
e modeli,1b5d38b857c482aa
ng and m,95245a4746bed4b1
achine t,a59f56715dc45952
ranslati,3f208135dfae5457
on  3525,63c080052ea9d31e
 Numerou,7e46fe5440871ee3
s effort,7f68ea31ed59d9dc
s have s,f4dd309ed9ce5302
ince con,e9374c4b43943aee
tinued t,ed2116eb735b9d08
o push t,e2039e296be85ffa
he bound,cf8536d276d8f21a
aries of,ee1b7a9cf0d08bf8
 recurre,67c24af6b010a585
nt langu,a0cd828e888c0712
age mode,9fdac37470e17d1e
ls and e,1da067df5d2e57d7
ncoderde,3d344fb217303a65
coder ar,7a9c29870742a372
chitectu,91424a91a42a531f
res 38 2,67fc31520e8cbabc
4 15 Rec,a579e57e4bc1630e
urrent m,78cdd207c1eeafce
odels ty,9a81681cd25946a2
pically ,a493ce3f5bcc87a7
factor c,b75ab8a91e81cb9a
omputati,15a2567e3a18406e
on along,060aa8e60af59329
 the sym,301622865a2a3011
bol posi,84c1c266a85396d9
tions of,fb007c977b1f7348
 the inp,18db5ce419fe233a
ut and o,b5654efe783372ab
utput se,c1d8488e703e2559
quences ,6a5995ce90f82c07
Aligning,8643d82b20ebf36c
 the pos,382f347342ad86e4
itions t,5341146773f6c788
o steps ,959afad91250f177
in compu,af3afb3caf6a69a3
tation t,4828cf927df61ecc
ime they,820e5c0eba406f87
 generat,3d9dc5b9896edd24
e a sequ,037a4fc4cb21c8fd
ence of ,1bb6ae187019c3d7
hidden s,badd60905d2dd30f
tates ht,7110713d2addd53e
 as a fu,6137b4b608a46e8b
nction o,3cbc21c393846416
f the pr,8fd5030613f7a841
evious h,27043c59f77d8f61
idden st,e1d27d6a58d561e0
ate ht1a,238d575858fafcd6
nd the i,94e9e84e77677eb2
nput for,be52ffa8369d7831
 positio,49ad090c15294014
n t This,13ae70e4e5c79c82
 inheren,78ec694ee98e5b5a
tly sequ,123657c47f843072
ential n,8aae7a13c10b1d6f
ature pr,8881021c78247d18
ecludes ,f22b3f2ebdc544dc
parallel,fe8d050342743ac4
ization ,405d328104d7e15c
within t,b3e606ae68efd6bf
raining ,5c5dd241ee13d60b
examples,fc1bbddbacdc454a
 which b,9e6abc1a01245c2d
ecomes c,62f2b65d25ee18eb
ritical ,d3aa0ff9c618c299
at longe,b4847b9cd41181bc
r sequen,491bb6535d0f477c
ce lengt,a9957c366eb2ff09
hs as me,10dc30568fcd72ce
mory con,ed365d5701198d7f
straints,83d74c63bb117c9f
 limit b,3046cf051e8abcbe
atching ,4f48d8477cd2a965
across e,e9cc23f74190e53b
xamples ,9024bb33d53f271a
Recent w,8a248cd737f1c3eb
ork has ,bf3caff56cc4c638
achieved,75dabce80af6016c
 signifi,218a0368da825c37
cant imp,b21c083dc87e7c2f
rovement,3b0c0eca9dac9762
s in com,4ed2278876b7613e
putation,5fd33877058482b6
al effic,b221b4cfa2e14490
iency th,adcba9085e116100
rough fa,7c41ff68ed62d7fe
ctorizat,64f997e397803639
ion tric,65c3e6d541d669d9
ks  21 a,6f987c05a1e68876
nd condi,b267726fcc2a4aee
tional c,b7d42288d016cc3a
omputati,15a2567e3a18406e
on  32 w,b2602fb6ca35d0d0
hile als,02d6acb46403242a
o improv,4455b795b57f5caf
ing mode,97d3c174aabb5795
l perfor,a5bc3b8bb4a13d4b
mance in,c0485610647aa80e
 case of,bd64ef5c041dcc4a
 the lat,8da35a4bc8c8619a
ter The ,50be39b36d0010af
fundamen,178084fa46cc1960
tal cons,0746ce1821bd0051
traint o,998b411d7bea5386
f sequen,5d1bb653bb927679
tial com,499b2f8adb23aaa1
putation,5fd33877058482b6
 however,03a90f2237ccd4ec
 remains,27818096fd97869c
 Attenti,c1bd4ae47f216500
on mecha,79e8474013657bde
nisms ha,513ca1f2a2969b6f
ve becom,9ce3b49d1b842b5c
e an int,8a88a1c65f8d1648
egral pa,bf6b0645aab53f1a
rt of co,2a04990f7d1f3025
mpelling,96db5a4e346b8304
 sequenc,d85b4926607b7ed7
e modeli,1b5d38b857c482aa
ng and t,0fd2f5ab96d51673
ransduc ,cab3f1bbf5339a1a
tion mod,fdffc7aea60ffb3b
els in v,77292e4281898260
arious t,da414d2f7d20b7ca
asks all,cfc81028e6528483
owing mo,1a94a910f1463c08
deling o,61fabed5b77d4e64
f depend,ffdba74e10a713d1
encies w,85d87fb4f457b62c
ithout r,21555ea89e557bf7
egard to,034f126e561ac5b3
 their d,ec04d869a8538e01
istance ,0d9710a09eb3a938
in the i,93e3e84ebe1812de
nput or ,1a4ed453e6b07484
output s,fed297c368caad8b
equences,a342f9d75b380011
  219 In,25a890acf50dbc4b
 all but,add2d69b5c46ef77
 a few c,4607e5a8e5a35023
ases  27,c129a9f45e39fb87
 however,03a90f2237ccd4ec
 such at,d878c4c653b16f8d
tention ,5d423d813e49f1f6
mechanis,1ff3e5dacf99871c
ms are u,4dac07833b01d88e
sed in c,eb6da3953bd5f58c
onjuncti,4b5f7a8e644b8a3b
on with ,8fc14e2c08d4c046
a recurr,6de022d73a605a5b
ent netw,89f9a59b01bc1395
ork In t,a526fa64be93fb19
his work,718e23ac344c90db
 we prop,0169a8cb47f1a474
ose the ,0968023fe3f12b1f
Transfor,2ca9496f7c9b1301
mer a mo,1d858ed2eee9d207
del arch,436b3f398729ed50
itecture,8c01bc66beecbb01
 eschewi,0b5e5fcac88d9ae4
ng recur,f3275a98a340bb5d
rence an,5f3e958800a3716d
d instea,9d0d2c673a28a7b4
d relyin,56e8a65d3cd5100b
g entire,bb2579c058ff368c
ly on an,ea5a75baa4c5d4b0
 attenti,c19d4ae4e69ddeeb
on mecha,79e8474013657bde
nism to ,00a232208dcfba11
draw glo,f88ec33ba73f9b49
bal depe,1e4aaa9e8a7a8f4a
ndencies,2e492c48d5ff396e
 between,1a11d192ae97dc32
 input a,4700dc4db783e70d
nd outpu,b6d6233ee0b042ee
t The Tr,2bae848e6c1993bb
ansforme,64283f90e11012f0
r allows,318c98a6ce7609e1
 for sig,eeb75914e2578201
nificant,7a9a8db3bb182008
ly more ,e1cfa82ca67dca7c
parallel,fe8d050342743ac4
ization ,405d328104d7e15c
and can ,32389d962b43cc53
reach a ,906717a9b625c84f
new stat,0bcee17add76ce56
e of the,88a6da3d231b9d15
 art in ,14713f80f65f833d
translat,dee146088c04e612
ion qual,f0330c86fff48760
ity afte,e35a6e9f04d49fd9
r being ,5c1cd94a9587c094
trained ,ff3f79ede379f1f8
for as l,08f5b0a307c05bba
ittle as,209d58c391c5b356
 twelve ,8642da93f8505900
hours on,53c828c73f95d084
 eight P,64135d28569edcc5
100 GPUs,989a43496101fe6f
 2 Backg,6f7a1205ddbd4511
round Th,d3120b4f5783767c
e goal o,27a6e6d650f4d798
f reduci,fd5f1fd8d71e66b3
ng seque,7ab9f47c21fd27b2
ntial co,f002fd8e2c776c3d
mputatio,2c0c0a8d772a4b80
n also f,f59e3fe608fa2859
orms the,82f4d828925d5c19
 foundat,28a5f8ed890ac199
ion of t,6335e1ff2e3cf5a0
he Exten,f471eb2fb4c17ef5
ded Neur,a4b48e473fd680d1
al GPU 1,3806b2b8eba0e073
6 ByteNe,4f47dfd7fb694713
t  18 an,06692c23bde5cef5
d ConvS2,6ef038ac9ccdf335
S  9 all,fd9b5b62a7b02b1e
 of whic,606a96360da54cee
h use co,f8875ae4338bebdb
nvolutio,e8d625bc956f239a
nal neur,2b097f605f6fe5c4
al netwo,b02f6f743b51c63c
rks as b,b544a0dfa0c552c5
asic bui,8ebe96c3c56da92b
lding bl,b8f5268aad1e73d4
ock comp,91df0afad28268bc
uting hi,086a84eac882dd62
dden rep,5a1eb0cc54c15b75
resentat,c8bdfaa6750bf636
ions in ,5d7f2387207a1a72
parallel,fe8d050342743ac4
 for all,8edd142949b7cb4c
 input a,4700dc4db783e70d
nd outpu,b6d6233ee0b042ee
t positi,ca7d3aad29be6e0b
ons In t,a53ae264b2e211f6
hese mod,e1f3dba529731112
els the ,0377143f69981e0e
number o,1c17dbc61f436328
f operat,7bdacfa78fd10792
ions req,28eeefb71e8be8a8
uired to,13410179b5a1b178
 relate ,1991589a6c178740
signals ,e9efa59cab488a6e
from two,9188dc96afa51c90
 arbitra,5fa196918ff29e90
ry input,d4ce16d56abd17f1
 or outp,3bedceeae804f7c3
ut posit,866e28fa99517a94
ions gro,f94f48150abb84d3
ws in th,266b1a31ade870ea
e distan,1527029acebe7b88
ce betwe,3886f53bd32e1793
en posit,967428fa4eb3c9c8
ions lin,17bd9d225006528d
early fo,ba60a047d2d045a6
r ConvS2,78f038aca28cd41b
S and lo,9f8a28443ece98f7
garithmi,0f0f6082f03dc11c
cally fo,bc60be4715d22a43
r ByteNe,0b47dfd704704981
t This m,90d2428dba8284a5
akes it ,c5cf50e7397f55e1
more dif,9eb9ac2f84f93b23
ficult t,4a8aace90a7b1c74
o learn ,614edd55e8d4b5c8
dependen,1e812acbe5d55f03
cies bet,5fc2f459f2ebd286
ween dis,332a61e7311aeace
tant pos,6c3a32622491855c
itions  ,c70e8a54a38f5dbc
12 In th,602a1a11b91071d0
e Transf,58f26f5a77e75040
ormer th,39aeb817fb6afbdd
is is re,c62315a558782f63
duced to,025d10792a6b9f4f
 a const,621639225df86871
ant numb,00e6973d171ac2df
er of op,3adade4a862dfe2d
erations,06fde38199385572
 albeit ,cb09cdaacba27bd4
at the c,29643003099bde4f
ost of r,8c830a6030732dc2
educed e,1e3236119f43929a
ffective,5eff3314dab8edf2
 resolut,da58d87902b3401c
ion due ,a885188b30a65477
to avera,ddb35221dff255ea
ging att,1d15bba2b7e931ba
entionwe,bce5f9c6f5975593
ighted p,c534d414cc5c2950
ositions,0cfceb81ab2b7fbf
 an effe,51cbff355984c5be
ct we co,f3d30fe0b8ee320c
unteract,c1c3c812c2c55c5d
 with Mu,d630dabb1749d4c3
ltiHead ,b5d0e897ff6a6d47
Attentio,33e70993efdddff6
n as des,140c6a9f7eaaf453
cribed i,ad74d83c20307e13
n sectio,671394d6c4111da5
n 32 Sel,f247988debe37e30
fattenti,879d4ae467b251ff
on somet,df5de6f15cfeb02e
imes cal,032606d87426cf62
led intr,9502eaa494a0ef55
aattenti,809d4ae4d590ae7e
on is an,a04c6153d95912a6
 attenti,c19d4ae4e69ddeeb
on mecha,79e8474013657bde
nism rel,9fa6d2294960e78c
ating di,013e4d457ac55bb2
fferent ,572d129e40ea6a48
position,5fc93f7fb6bd7883
s of a s,fbd1d9e35ff580a9
ingle se,2d6dce942bd3699f
quence i,6a8a34a36af00b09
n order ,33f531783a371002
to compu,b23bfb3c5725417d
te a rep,4a1ff5c3a9254fa9
resentat,c8bdfaa6750bf636
ion of t,6335e1ff2e3cf5a0
he seque,7cbbf47c463098f4
nce Self,c302c43fb1ce422d
attentio,13e7099318e6f80b
n has be,29eae9186e8958f4
en used ,bcc285cb11144fb2
successf,ae20d203412bed51
ully in ,417c218d90678331
a variet,87c072dd8a4acd1d
y of tas,53c008fdf6fa1d11
ks inclu,b6517cdd717ab3d8
ding rea,b10aeb483f0c6873
ding com,599b20815dfad488
prehensi,0714dd1be7039da8
on abstr,cdd9ddc9b4da9858
active s,e69e2c9639227d48
ummariza,08b9a2bfc6cdb3ab
tion tex,4fc6fe4c6be4e522
tual ent,95fdbc6e64161ded
ailment ,50221b8171c21992
and lear,1db24ca219c2c7dc
ning tas,448909fcf5603342
kindepen,55b9cd628349514f
dent sen,2c42b74452e65c73
tence re,f5664706ad394d24
presenta,1bc4e4e0e9e210ef
tions 4 ,88cda50a83f8c9d7
27 28 22,7ac23614e6fad5c9
 Endtoen,9d6e1ffdbc62593f
d memory,cb84a1041e6ad6d1
 network,398935f810034ab8
s are ba,58bf2bc7de3dcb24
sed on a,994eb7cb692e4037
 recurre,67c24af6b010a585
nt atten,4258f0036d12e585
tion mec,5925b7d5f007878b
hanism i,0f4d74c83d42442c
nstead o,991c56953cc75a19
f sequen,5d1bb653bb927679
ce align,6fb913a2e4340ab4
ed recur,f8245a98c090a376
rence an,5f3e958800a3716d
d have b,0487d84949c30e7f
een show,237ff0633dd24aa3
n to per,6a46eafe742de95b
form wel,53773e2fa1b31ae6
l on sim,5e672c4df5fc9c75
plelangu,bed5c78e8d1f6531
age ques,dffbf8b554e6c380
tion ans,8031d28ee8e7538d
wering a,0da7b5e87d26325f
nd langu,a0dd828ed8b0f964
age mode,9fdac37470e17d1e
ling tas,468909fcc88e98b5
ks 34 To,19a24dacbb37ef65
 the bes,390692c72921dfa5
t of our,5771d86d1484b334
 knowled,abaf48d30890c37e
ge howev,412c3c07b6c20943
er the T,4f28925e044cd549
ransform,bfed33366e4cb692
er is th,6cbff1b1ddf02d66
e first ,f4e587067ef82cf8
transduc,889c963098672f0a
tion mod,fdffc7aea60ffb3b
el relyi,d4c04ebf221a954c
ng entir,f2836947409dca91
ely on s,2128756f05da9b6d
elfatten,4940b6036ea2c097
tion to ,1aa22e230a3e0333
compute ,574f7f0905e349ad
represen,a5577e1aa24f69d9
tations ,80dab12c2470f6ee
of its i,b1356dcce94fd178
nput and,94768d86d0150793
 output ,f9b031ac1e625f75
without ,7a67b894b9fcf81c
using se,b9c8ebde70d88c57
quence a,9823a16b43ca13a3
ligned R,65822f6396c9d89a
NNs or c,9f75a8fd58b8362e
onvoluti,fc911c5de0b05d30
on In th,3e761a11bd560e76
e follow,06cda3c7375d6af0
ing sect,ecb2d33bdf432abe
ions we ,3effbaecdca95f45
will des,0d4567807b8172c9
cribe th,49e884d6b34d15ae
e Transf,58f26f5a77e75040
ormer mo,5c7af3e64f85f5cc
tivate s,66b79462739c03e7
elfatten,4940b6036ea2c097
tion and,8e6f979cffc4245d
 discuss,1ebd6d9ad754cac3
 its adv,a312dd0e13e545cf
antages ,ee15e92090e6ea1e
over mod,e6e0cdb20d86ce87
els such,2046e1fd6a01ed50
 as 17 1,07ffb517b17f6c52
8 and 9 ,b61d0dfc8a14156d
3 Model ,9b632adf8784c77d
Architec,e0635edd506dedc9
ture Mos,445224ed5fe15d50
t compet,e96c680c2c6d113c
itive ne,befc70cf6d2084fb
ural seq,9017b52a768d3f3b
uence tr,a21eab0b53527970
ansducti,1f2600deaafafe8a
on model,9600d093839a8f5a
s have a,669053a840a549e9
n encode,17ec0ab8076cf08a
rdecoder,26a80c24e65df519
 structu,630b1da9deb8cd25
