Plaintext,Ciphertext
omNiki P,933620de749dd5b9
armar Go,364b1997197ad700
ogle Res,6a65f4d08c4762ba
earch ni,7155f0686b9a0a2b
kipgoogl,9af8b0c34e7819fb
ecomJako,c14511a696fbf577
b Uszkor,41ebc2f12569362f
eit Goog,24be7919d651e688
le Resea,0ccda71cf91c6146
rch uszg,12c2fd843a59cb1b
ooglecom,da20caaa6201c42f
 Llion J,7537e0e00c69cc3a
ones Goo,8fa8778dfd9bb4a3
gle Rese,4a48f4f9ad9ab9cb
arch lli,dd1f313a246772e5
ongoogle,ffd94e7eeb881555
comAidan,51dd560e1682a00e
 N Gomez,f71cac92ed7b5f9f
  Univer,4f9753bc6341fd39
sity of ,3159b6e8ccbfa023
Toronto ,9391d390b689d452
aidancst,125535502099ac61
orontoed,f496f8b4a9e7be4a
uukasz K,19681d4cc46db11b
aiser Go,ad6a908d384055ac
ogle Bra,3e84ee479ea30cd8
in lukas,b1ff58c55fa29519
zkaiserg,dbbebc7d5893704e
ooglecom,da20caaa6201c42f
 Illia P,1f128e599cad3984
olosukhi,2220e63999acf723
n  illia,457bcd8e96d3f7ed
polosukh,03248b5aa08319db
ingmailc,825c694117c10202
om Abstr,f67cc07e9b6291f7
act The ,c0b9118ab39664fa
dominant,c49d2eef52e60b5e
 sequenc,49078f17a95b63d2
e transd,4ad1c350f1bdbc11
uction m,20da75ddccc4e57b
odels ar,7714a0866cc64b0f
e based ,57e5e8c5b8e46bf3
on compl,fb04a3b5db499993
ex recur,78ae830b5fbc245f
rent or ,839491f88319de73
convolut,ce461099ee2785c9
ional ne,4423f51178948183
ural net,f358f3f805c97adc
works th,b5acfb06308c975f
at inclu,715cf871d5f7c939
de an en,dd088e3e7d4a577e
coder an,23e9938eec84e006
d a deco,600dafcbe66c8b90
der The ,bd69cbb46fb529a7
best per,2e779eb99b5342ed
forming ,524bf053356af54f
models a,e51b7d0be910b04f
lso conn,123221ca19638033
ect the ,c08d0a865f1038a7
encoder ,d0e55b0edcc5fc47
and deco,f6484b3938766e8b
der thro,1fb175e4f3aefa2b
ugh an a,7e989058b9707bb0
ttention,2131bfb31256dfa5
 mechani,efe4c9a7bc558c75
sm We pr,44383a09f57957fe
opose a ,0dc3df6467597de8
new simp,9ffd9009921eab15
le netwo,265ce136b834e68f
rk archi,36f0f1114d1dce6c
tecture ,b2a15c8d2148cc3b
the Tran,f98aec8bf9b118f1
sformer ,b7cf4f1dce448f6a
based so,17e28af6ef9a2ea1
lely on ,9d1c6812e28dc7b4
attentio,89f010d4293abe12
n mechan,cb042100be0d57c8
isms dis,031aad6456b99c1b
pensing ,8735ea496a106f95
with rec,7c096527a1146726
urrence ,18fbe7f41de3e653
and conv,a992ed83ea1ebc53
olutions,b7d74109082dea82
 entirel,5cb527dfbe71e2f0
y Experi,4f1716b4f977bb5b
ments on,8c8ebe5747e018b5
 two mac,7632f725a735c73c
hine tra,5cc9494b13e3e6b0
nslation,d919050e300fa0be
 tasks s,d22e0ed484933ae9
how thes,d045859d4f49f341
e models,5ca9ea60037848cf
 to be s,92bff461d2d3aec8
uperior ,f3098dc9ff7742e2
in quali,a02e55f86993b7a4
ty while,93f3d20b6a4af8ac
 being m,0a8431eb37f83c38
ore para,20e2b6eb1c265869
llelizab,193441ce426de6cd
le and r,9c8715b514a75ef1
equiring,3fb147cc9a215a0c
 signifi,d19764d9178aef7b
cantly l,6736f2628f2fef01
ess time,203b06659e14d320
 to trai,3bbb6212ea89c2e5
n Our mo,53bfa7bc45df296b
del achi,25f8a8d7a73217f9
eves 284,4cf8aff687bcc4ba
 BLEU on,569f48e1430cc504
 the WMT,079db9f864b66f8b
 2014 En,6d2049fc854ed8b6
glish to,e837f00a7ac00dcc
German t,8ce03501d8aeafc4
ranslati,5e5a3809b0678fa2
on task ,ded2aeaf092fc8c2
improvin,549197e610aca18e
g over t,c0955f63c251b7d8
he exist,c8d35ebff1b536e4
ing best,8b57ed1e12dabe5b
 results,d9dbc53d15701239
 includi,e23d972ffa94c232
ng ensem,55d5353bb0a50be9
bles by ,8f4ecb05b5b2ec40
over 2 B,a56df27c350915cc
LEU On t,1eacd48842e24033
he WMT 2,84053e21ac329b81
014 Engl,d449ff465469298f
ishtoFre,17a0caba191699c0
nch tran,359f7848aaeda7e8
slation ,49c9fa4ba0ce583f
task our,ae9efbb17593a310
 model e,8d38b0a6e131c458
stablish,8e01cd3767d6f7a0
es a new,d2be235aea940bd8
 singlem,9804b0ce1f3cd22c
odel sta,dd98b2cfcdbdb5ba
teofthea,9624df6ad4d02cbf
rt BLEU ,7a237f4e57f32d47
score of,8c4aac523023b40a
 418 aft,3dc23b27398f4b38
er train,6ef67389a1fe2ab7
ing for ,6bdbfcc25d40b2fa
35 days ,73ddf968222a02ab
on eight,461c291cf1c7b4d5
 GPUs a ,ec62f3c0b3c1788d
small fr,c179a50f35d32d25
action o,3a1681746edf4063
f the tr,0762557a0cb47c4c
aining c,8bc0019e764565d9
osts of ,3e50849cde8b0e77
the best,6b48523baf3456e4
 models ,744a4671d9f0c2d2
from the,9f68113da4dba6bd
 literat,561c1af93d55a5fd
ure We s,b6e36c06c86a2fe7
how that,93d95eca876f85a4
 the Tra,2b20a05b9b6d4fea
nsformer,c35ddbc3dc59fc09
 general,ad30e360298fc1fb
izes wel,00f20537eed603f0
l to oth,eab2c4da9261a3a6
er tasks,d25d87f41ce277c1
 by appl,2c8e33c2b41a5349
ying it ,e0efc99ec2f3a9b7
successf,db12795ec53ee06a
ully to ,274de6ae9c887b4b
English ,2b9d6e887164fa11
constitu,fc78f3eec0bf8d1b
ency par,bfe77fc10a7e6e90
sing bot,3c1fac5615738416
h with l,07c9515c0c1c3cab
arge and,0ea0d6008f0fcc95
 limited,2231f6da0b1f6c7e
 trainin,a95d310a162279f7
g data E,7ade886679563dd8
qual con,4ce6812f25402a7b
tributio,edf6bd01854b71ac
n Listin,77ee62e595f6db7c
g order ,1840f5fd42530c1f
is rando,cc5d8394d32cb82a
m Jakob ,53fe4d507b82b7d8
proposed,3f3d014d76fb37ad
 replaci,43881b7c9cad043e
ng RNNs ,7dfa55ad4b8c61de
with sel,052b9543d840c105
fattenti,2e9f6f14ee2417ec
on and s,3b6f30db9e7c648f
tarted t,52faddda67758310
he effor,a2aac34bac10bba4
t to eva,c035ac718ee22677
luate th,da9c57ccdd8d9b19
is idea ,6d915bdc17e53cbd
Ashish w,ccc3326382bcd27f
ith Illi,87d34d6f69351444
a design,f4403e6d2cdbcc4f
ed and i,838f091cdc3ec6ff
mplement,6bd9a0ab0be0d7a2
ed the f,4d9dc05aaa8a0b2c
irst Tra,994db2c3d9a762cb
nsformer,c35ddbc3dc59fc09
 models ,744a4671d9f0c2d2
and has ,6023f908c950906f
been cru,55b08db0d507dadf
cially i,3ac631918b840349
nvolved ,d89133fbf56984f1
in every,499d3438015847b0
 aspect ,4d17cf1973fc48c2
of this ,540b8d5c49af1d93
work Noa,4fc19a85b61a968f
m propos,5fa1181eaedc62a7
ed scale,156bb17274ca7bc0
d dotpro,9224f4b8967b63b6
duct att,e6b70305c6b2c310
ention m,0c5df00cc2f076fe
ultihead,f1d4465d1e599b16
 attenti,d2e5f66dab9f9fd1
on and t,c36db0c280fc0f83
he param,099dbf5ca6bd4c9a
eterfree,e1406ef99852f53d
 positio,db3b62a6e9e98943
n repres,7d299af1ca1eb962
entation,74477615ae73ba55
 and bec,a0918c6f9d55242b
ame the ,1238a2d9aa40eb4a
other pe,0ecb17da9797f943
rson inv,62ae978507d3af6a
olved in,d958119a4e5708fa
 nearly ,826fe61cb1a0f753
every de,df6100cab26b97c4
tail Nik,78af18483fa4d40a
i design,aba26be1ac9c0592
ed imple,8ac46c31afdc88fa
mented t,42f5cd8a8c461e39
uned and,d0ac59ad3df94e53
 evaluat,e4c8154356e9e9ff
ed count,97c6ebaa56fb1d12
less mod,3f6cbf004c605622
el varia,78b252d23f1dfb9c
nts in o,4dc7a5d251bcc91c
ur origi,a4d7969c2b354fbc
nal code,a83bea0296902e51
base and,6f74953b33c4b28e
 tensor2,d6452b9aec675cbb
tensor L,599b01e3ea29233c
lion als,1b1964a1b75aa20a
o experi,d31ab6a97b1b81d9
mented w,9df06cbf1043ac18
ith nove,15557728f8cd548d
l model ,1ef3a48b25f3d53a
variants,b1ef7e07368266d8
 was res,c5424af28857001e
ponsible,0b3effde45ef0193
 for our,8c902c2aa9700dd6
 initial,39929b9b407d9036
 codebas,3ba51013c8c83367
e and ef,df752423d4285fd4
ficient ,7d546262443c3ec6
inferenc,142a6d39b702dc13
e and vi,25ac16e9e607ff85
sualizat,11690c1934cffa56
ions Luk,ef0cd15196cce449
asz and ,42c325c34d8e3b33
Aidan sp,f93f103c1b059d6e
ent coun,a238b688d7eaec47
tless lo,c544963200d81dc2
ng days ,3365a46300ad6d81
designin,c735802f97739ca7
g variou,556f344c6cf73fd8
s parts ,3aa4325a033c1df9
of and i,068c90ba8da2bef0
mplement,6bd9a0ab0be0d7a2
ing tens,b8d8130bcdb1901e
or2tenso,d63d3e2966ddf3f2
r replac,78df81d57d8b23e1
ing our ,09b1530f4dd91c47
earlier ,142c2f8848268fdf
codebase,d948b0b2615d6b63
 greatly,a4e87c4e103423a8
 improvi,6d839a92eca23f59
ng resul,4eba4ac38ec8c1d0
ts and m,7e3facaf6860d445
assively,88f8f83fe46d7fc7
 acceler,e985581a2e35e758
ating ou,efd87a9070d68576
r resear,ce86052d62701309
ch Work ,75fc97661e3be876
performe,4f310918c3d77f94
d while ,8b92c0d56600bf67
at Googl,75ee4b0777d4c776
e Brain ,a239e4ba149475e2
Work per,c80e05a2eaffdf16
formed w,5e102ac8d1360ff3
hile at ,8aef3d3e3713bb8c
Google R,42dc45ba9bdfffa8
esearch ,4eb6b904fe67204d
31st Con,12d66730e4e60834
ference ,87526f5b043065bc
on Neura,72523a8fae5f3032
l Inform,423bcc10532761bc
ation Pr,28aa5a7be65d2f67
ocessing,546405c313d4a866
 Systems,3d6290d63d9932f8
 NIPS 20,fc4742f363d1ea4d
17 Long ,eab481104f194f0c
Beach CA,8c0843ddaf41f243
 USAarXi,4c8bd07789572fbb
v1706037,253fbaa219f3c868
62v7  cs,662fed1777b7d3ba
CL  2 Au,029363a1d9854756
g 20231 ,287ff9283a59ac01
Introduc,5f50869fce470727
tion Rec,7e1a96ba969ab6f6
urrent n,e422b092800f719f
eural ne,617d50545aa282e8
tworks l,23a8c532bf50ecb4
ong shor,711a6ec2d3c71e4b
tterm me,9a13ba2d0e0582de
mory  13,c65ff53d8e884dc3
 and gat,23c9ef130993a781
ed recur,9309d9ca12c13b3f
rent  7 ,02e2be4a6b54ef9b
neural n,15e64d1da58c0848
etworks ,07b52fb3457db824
in parti,f132f8bc560acca3
cular ha,b3251aea3a6625f8
ve been ,a1eee4025183695a
firmly e,0b7f76268e9abaf2
stablish,8e01cd3767d6f7a0
ed as st,fc35ab5aa7890f9d
ate of t,d56723f2de6e0a9a
he art a,a68a7e8a6bf938b9
pproache,276114151553da21
s in seq,ec401b1c7cd73065
uence mo,368c074b411df9ed
deling a,030d88ee80973773
nd trans,4bf58126420be8b2
duction ,6774177bc1c010a0
problems,25d8566601901f14
 such as,5a41b40cb1379059
 languag,a9c7529e7f7bd48e
e modeli,497b9fc8bd91af17
ng and m,765af78f8cd59dd4
achine t,691ad38a8d7858f0
ranslati,5e5a3809b0678fa2
on  3525,53e6ecd4edf0b74b
 Numerou,1dd1215efd1ca368
s effort,1b32bcc05ba0cd46
s have s,61b79e0cd63fd2b1
ince con,2b386ace18cd1ec8
tinued t,56bbf3d55e128fc5
o push t,cf65646dd0b97a8a
he bound,0a4c26c5d4ca368f
aries of,e213a24a8ed22531
 recurre,92525d11a1c69131
nt langu,5077e6b46d804cd6
age mode,668b4479fed4ec4b
ls and e,d60844c136d65167
ncoderde,cc84be8565a2815c
coder ar,cd1c129569b44df8
chitectu,b884bda33cc85809
res 38 2,1713e80510184872
4 15 Rec,768dd2695abf8c06
urrent m,0af87deac8db7aee
odels ty,42ee23cc9befbb54
pically ,6f91330d5bc24b63
factor c,f7b851cf2b5c766a
omputati,0c6dfbd0f9b821dd
on along,8cf4cc2061a1553b
 the sym,24f1ecf19efd237a
bol posi,1cc7a743c5aef3c5
tions of,954ad38dfadbc2f3
 the inp,5bde589e050f3d08
ut and o,decc3f88022e3566
utput se,3827dfbcd276d000
quences ,52909b4c5a0fac05
Aligning,45e0d76b828d90f5
 the pos,4fa74717707dc8aa
itions t,ee01f913f4810462
o steps ,a9617b4f2fa43fc8
in compu,72ecb20f00c94a56
tation t,ca0af94c7496428f
ime they,2ec8e819e1a06bfd
 generat,655d29e78bb45d02
e a sequ,9b5f20f605bb2350
ence of ,184051be3f53000f
hidden s,18a072eacdde6e14
tates ht,5b5632572aea9c19
 as a fu,0415bcf87195cce6
nction o,22210556873eb102
f the pr,2c9d92d87e51c281
evious h,64972ed5ed5d179d
idden st,c1e7b0e7bb98569a
ate ht1a,7fb68975410622e5
nd the i,2cec1658a735d055
nput for,99d2ca1b38c56fac
 positio,db3b62a6e9e98943
n t This,347587af0b0e59b2
 inheren,f2b2e6017356598a
tly sequ,a3fdfb0adff7b757
ential n,54405649cc5e213b
ature pr,4f130c8dd07ee9f8
ecludes ,eabdc7462cdd16c2
parallel,92b7bc6a965e4a7e
ization ,6f9c347ebd232698
within t,1774e23fe78ae892
raining ,6c522a8f79a3b922
examples,a186e105a06309da
 which b,13737e691ac03f18
ecomes c,6b0cb9a6b4b5ef0c
ritical ,cf9849b13adac5d5
at longe,f7535f3f416df102
r sequen,83c1ea0e23c1a227
ce lengt,89959bab32f0c37c
hs as me,451570574d781f7e
mory con,9adad71d6ccd579c
straints,ca21adb6c506f578
 limit b,430756a4b0bb7611
atching ,f25606cb8493f867
across e,3a177e56b435c244
xamples ,7ba07f9f0a5e94e5
Recent w,891fbb70bb7b9ef5
ork has ,eb870c1a2e0ddb6a
achieved,427de384371a324f
 signifi,d19764d9178aef7b
cant imp,cd86f279253d549d
rovement,0959857b0fb20a4c
s in com,e69e088c222c1a5b
putation,e240e71b54b99937
al effic,e7c7e95b47aceace
iency th,ab474e35d08a9624
rough fa,0d2295429f4c9d20
ctorizat,7a64ff1d3d662a6c
ion tric,cf7e16f42e87ec23
ks  21 a,d2598b8518ff5059
nd condi,0f3564a330cf9e60
tional c,156026e74d9c2aef
omputati,0c6dfbd0f9b821dd
on  32 w,81cdd40f0902c2c8
hile als,e86c550d79666876
o improv,f58d1041251ea70f
ing mode,6d409c13e425289f
l perfor,75abe099aa08349d
mance in,d77e59cbae317086
 case of,abe85048dc2dce6a
 the lat,7e40b7b049bad32c
ter The ,0096bfec7046e39b
fundamen,375d3a29dc7c46f5
tal cons,56fabbd81ebc9fa7
traint o,95871e0150cf3f24
f sequen,8f217585b453041b
tial com,28b6b0b04be013f8
putation,e240e71b54b99937
 however,749e109b7a297b0f
 remains,4a48742dcc8ccbab
 Attenti,427cc6cd0fa7a0f7
on mecha,4538ec9d77fd77d3
nisms ha,b17fed25ffc9b865
ve becom,5e3eb6b85c9b1a5e
e an int,d8d7eab1f79f8caa
egral pa,a87351479b8126b8
rt of co,ce609e51597a3cd4
mpelling,fdf64445da67548e
 sequenc,49078f17a95b63d2
e modeli,497b9fc8bd91af17
ng and t,fbb7cc24bd7c1b79
ransduc ,60e8c4502772f53e
tion mod,eba351626b0becaf
els in v,7cabfd2190159979
arious t,dba2f6851e697b1f
asks all,a27e38d02cc00bc2
owing mo,dd304458eb783dbf
deling o,6baf4985aa1f805c
f depend,7832379aff23544c
encies w,e6d3d93b025260d0
ithout r,cdc623a73362f7b8
egard to,58633b2ec2ec941a
 their d,47a1368c743d1d96
istance ,dc4860ab9b11ce9a
in the i,8364738dce779fd1
nput or ,9f753d9d9fac44bf
output s,fb2c5ca983867919
equences,19daaed43aa5bfd5
  219 In,b828e9338f4d8c87
 all but,c45b9e715998d07b
 a few c,5dd411a5c253bc46
ases  27,26533b232b0eefa4
 however,749e109b7a297b0f
 such at,a67c89c9eb95b626
tention ,233f5c7c464d50c9
mechanis,846acb065bc7dbe4
ms are u,69ddf0bac059e155
sed in c,70c4e8499816f050
onjuncti,887aa69c6f537666
on with ,8200f1afdc761587
a recurr,1a7a733d5796f240
ent netw,98f61a9652bcf103
ork In t,3c4e1042fd24088c
his work,49fbf39818c79910
 we prop,047182b3270803ba
ose the ,9df45e1cf00b7365
Transfor,b485b656424b1b5b
mer a mo,91d9446a08ea06fd
del arch,731a97d3452080bd
itecture,cbd4afa4e24fa398
 eschewi,48541bb4296898f0
ng recur,caa07febb456a72f
rence an,1e8d1941cc9dcf18
d instea,6bbb55fba345d321
d relyin,a3ed1a4df5713309
g entire,42393e5e451a2f29
ly on an,223a27394ec1a23b
 attenti,d2e5f66dab9f9fd1
on mecha,4538ec9d77fd77d3
nism to ,2c53b600a51eb3b9
draw glo,2e27bc27f799be55
bal depe,f10a0170cd7dcb92
ndencies,4b9036844e5035cd
 between,512259c2395a6753
 input a,7dd83abb7e7066d9
nd outpu,35a43df6a4e0f6cf
t The Tr,a55e45f6f9200722
ansforme,f96bf9d68de27133
r allows,82477e75e317833d
 for sig,a1215e33b45e3626
nificant,3423d2e94198f605
ly more ,c147dc56a31bb114
parallel,92b7bc6a965e4a7e
ization ,6f9c347ebd232698
and can ,52555b644fb8efa8
reach a ,7b18719fe91658ad
new stat,31a6b9f50459fd72
e of the,21daf3bfb766d96d
 art in ,5a4d66086cec6963
translat,195235e3fdcfee8b
ion qual,1c79281a5413841e
ity afte,9156275bcfa01f2f
r being ,5d7edd9392319763
trained ,cda23e08e794479d
for as l,d637465e40482ec5
ittle as,cf88f48a112f8735
 twelve ,1e79c3a8e2a48533
hours on,49765d6943798b66
 eight P,4ea34592dfbe0699
100 GPUs,12dc9a556b44e368
 2 Backg,d64c9559b6e2c5f2
round Th,930668a13d7867d8
e goal o,cf0fd20bb24dddf0
f reduci,7484ced2889f87ed
ng seque,3c2e8d033a746750
ntial co,5550817967e8947b
mputatio,40a9057413559d32
n also f,a17d0203e9b64553
orms the,764687a067b5e15c
 foundat,b631e1793d429758
ion of t,478bd170b9a7108f
he Exten,660d08312236bdad
ded Neur,a0107ab9733b0204
al GPU 1,56b7b628364be68c
6 ByteNe,14f4c0ad857f7ad6
t  18 an,595a3a9bc1a09084
d ConvS2,969b56b93d479b33
S  9 all,34314814a465d15f
 of whic,576fdcb2d531ec77
h use co,b7aae00dcc7c7559
nvolutio,c76a04020ce8fb2e
nal neur,00de0224f9d5abf7
al netwo,5c30e127eab7601f
rks as b,07a2937f7293d31d
asic bui,b9456990df4e037d
lding bl,a4e19f06596abd73
ock comp,99a957dc835618d3
uting hi,bc5c8383445169f7
dden rep,7516a5c747ae4598
resentat,4b1bb08802eff80b
ions in ,034b4056361176cb
parallel,92b7bc6a965e4a7e
 for all,48cad6ba7b60e42c
 input a,7dd83abb7e7066d9
nd outpu,35a43df6a4e0f6cf
t positi,d24db2b39ce08d6d
ons In t,2256d0920086aca1
hese mod,4c691c8849477cd4
els the ,f035f54c6b2b9ce0
number o,418f1def2cbdc05e
f operat,9331fbe7b88932e4
ions req,22dd1a96bce74ec5
uired to,fcdd997c259baaed
 relate ,f4559924d293129a
signals ,d98e2ac87209e3e6
from two,82598f997992d1f4
 arbitra,b5565647df6f5df4
ry input,2c6fe3e576412339
 or outp,4e9fba328a531c12
ut posit,66b18402f5386568
ions gro,6afe894c40a5c7ca
ws in th,039826720999fe34
e distan,ba9053faf37ae598
ce betwe,86c0ca5ea7584665
en posit,8af75220d6d02e0c
ions lin,c6aa62c71f8403be
early fo,2c2fd608bb09fd18
r ConvS2,105684550f3d597e
S and lo,41c6c22ec72b2618
garithmi,b21ad24a3fe5b132
cally fo,b40769b9062a5dac
r ByteNe,4d33e8f3d113aecf
t This m,6a4f8b8469cff426
akes it ,c08dd5d186170a6d
more dif,f6e03fd9b680b807
ficult t,d3a6f22bfeb828ec
o learn ,26d02f3fed996927
dependen,2ec05fad2fc625b1
cies bet,9c8c639225567ab9
ween dis,b76f3aeb3acdb9ba
tant pos,b49d13d37249be88
itions  ,2087e503bb9086f7
12 In th,6e4e352ac5f59328
e Transf,a50db52a1bf5be4f
ormer th,579f85cdfcc2d9c2
is is re,261af7cd00cdd3ed
duced to,3f42cdf8f10a39c7
 a const,624f1a4e3188abb1
ant numb,c41aab84125e6e86
er of op,02fc4340205ac7b2
erations,d9a7fed0cb4349b1
 albeit ,7ad376814c85d3b0
at the c,f096a02a8234919b
ost of r,e39f58843cd3c908
educed e,e9280d73fdab37b1
ffective,2ab3a1fe3000478f
 resolut,bc35a88d38e1458f
ion due ,e5e1256645cb461b
to avera,8ce8708e8b6e4cf7
ging att,0b8c85f552f88d53
entionwe,c4ebddbfa4c60dbb
ighted p,b72c898d27fdc3d5
ositions,31a15742d68f0ea8
 an effe,4e21c03c5ec73ea5
ct we co,1a6a664ec0ee5fcb
unteract,f83b4620f8062505
 with Mu,3bc03cbf97d1c1af
ltiHead ,49d42d4cfaf9dfd4
Attentio,69ab30e3d76c3132
n as des,caa0e5ccec69ced9
cribed i,b236db6394d2ca78
n sectio,a3bd9633238adf2e
n 32 Sel,e41c1b5aedf66b13
fattenti,2e9f6f14ee2417ec
on somet,9cfc50bac537cea4
imes cal,97590e31bf57589e
led intr,e1884cbcfd2f37dc
aattenti,ed7fbe22cacdf007
on is an,1bae63223b0d7ab7
 attenti,d2e5f66dab9f9fd1
on mecha,4538ec9d77fd77d3
nism rel,637004e48eb7ae3e
ating di,e3b1c52f246394d0
fferent ,532a3609f2148cec
position,802b680f24144688
s of a s,14183e4469588715
ingle se,c85ac0bf876a9497
quence i,4e09c6167c03c074
n order ,9ab557211b7a2563
to compu,dd52bda75c62fcfa
te a rep,f5c1d89729ed761c
resentat,4b1bb08802eff80b
ion of t,478bd170b9a7108f
he seque,5f90ac0857851ebd
nce Self,aa3ab8e938c2ed7e
attentio,89f010d4293abe12
n has be,5991859973f6a3da
en used ,0bb7c275960cb076
successf,db12795ec53ee06a
ully in ,28ea7244b4bc7594
a variet,989b6e0b12b99659
y of tas,edd0b94eb44a242c
ks inclu,edbbd8d70cf075a6
ding rea,90ff68e7818c372c
ding com,94740509407baf2e
prehensi,d38842a9816348b4
on abstr,6c177b49104ff829
active s,ac8244b3f5103a27
ummariza,04167cc51034b473
tion tex,65b0c8a916cf727b
tual ent,22c1f75d9eed8375
ailment ,9ff0a714fcbcd4de
and lear,e4fc9d1923133a30
ning tas,ececfda3057575bd
kindepen,db65dfc5d0c0223d
dent sen,83523f78334ee53b
tence re,c0ad53251b5a107b
presenta,41f3858c83a2777c
tions 4 ,50676b75c1342a9e
27 28 22,bb400e9ced6dfbb8
 Endtoen,724c35a4f5d9e7fb
d memory,071f408f88be802d
 network,b3d2d31445a315ec
s are ba,a6729da37e8cca99
sed on a,581a1d4a037ad370
 recurre,92525d11a1c69131
nt atten,392129e90b2c05e4
tion mec,48fda38618a9a949
hanism i,e06b8a3033d0ec07
nstead o,a469c034cc502aa7
f sequen,8f217585b453041b
ce align,ada71e5472d38cd4
ed recur,9309d9ca12c13b3f
rence an,1e8d1941cc9dcf18
d have b,e71f9c7e1e57929e
een show,13ed89acd5b6638e
n to per,648b77f08581c3e2
form wel,c59476761456eaba
l on sim,5ad805e75dc94440
plelangu,27d1da17cdfc5eb1
age ques,185d8aa0b8e27262
tion ans,3bac46533ec746be
wering a,8222c2c040a98222
nd langu,ee27bedb1a99e454
age mode,668b4479fed4ec4b
ling tas,501e2166d5bb8884
ks 34 To,ca6d0a8eb98d5118
 the bes,7a5a2c312bf1f34f
t of our,b9aa85c88d5276d1
 knowled,0b3a7f13438e305b
ge howev,7e7cbe31b4561843
er the T,8c5f5322a126383e
ransform,62562829200925ec
er is th,203910deb55c5356
e first ,5e52889024d5eb45
transduc,c17c1279b409a5a2
tion mod,eba351626b0becaf
el relyi,6c6982695081a608
ng entir,0b89ecbfdcffb8ae
ely on s,6bc9ac804810259e
elfatten,def2f2c436e84484
tion to ,3dd5e9919b4716ef
compute ,735481c4d2732b5d
represen,0e5d2a01feb6b85b
tations ,805531782a214b1e
of its i,2eaa29edf34bd4ca
nput and,2ed31346bcbb9a32
 output ,d4a821631cc779dc
without ,a765a58a16c2a0b8
using se,3641ab29fc87c83d
quence a,46044ae9b58954aa
ligned R,c17a53011b450df4
NNs or c,551a45cd762cd872
onvoluti,7e780ba0e102e8db
on In th,cc86fb055b005da1
e follow,7a41d5fd19e44e16
ing sect,90e08111b266bc38
ions we ,9b27d5d5ce79ed14
will des,e93c3948124f83b1
cribe th,6a5cdafe4c9bbae1
e Transf,a50db52a1bf5be4f
ormer mo,76cde699a40b1107
tivate s,4709709b012a4f64
elfatten,def2f2c436e84484
tion and,4cc2b2e9417fb6fd
 discuss,a5979602330aa144
 its adv,f04765dd4c94d9f7
antages ,88714cc49640c3c6
over mod,a8451ec97f077335
els such,2aa827ecaf6d015e
 as 17 1,e3927a149614b9e0
8 and 9 ,87c4f27b21b15ba0
3 Model ,921e391e62b86ae1
Architec,cfd24f189a3e8665
ture Mos,9bf9209bd5f14965
t compet,a695e6ed6815ae37
itive ne,2952a101c909409e
