Plaintext,Ciphertext
and has ,dfba1cbda8212415
been cru,6557960f8fb78d69
cially i,186b2e6edb444d74
nvolved ,0051d331e39ba300
in every,86db6ea822a6a2d3
 aspect ,c6f3073f37f94521
of this ,52ebbac846334f1e
work Noa,58c192263e0e2101
m propos,c1d3e098d702f481
ed scale,9c38d703187d3062
d dotpro,127819ea2e8873fb
duct att,f5135912bef4b0f6
ention m,b13b1ff2cea7baac
ultihead,6bfae097cc2aec82
 attenti,4dbd63aa47b55bf0
on and t,9813332ad8bb7b9e
he param,531bab70eb6f4bd4
eterfree,cdda0598a5a780dc
 positio,d4277b1ef6d713a0
n repres,95c4075ecaea0558
entation,04bd73d207f991ba
 and bec,d2b6c12a80ba5eaf
ame the ,2e000c5db092f95c
other pe,7f77b058b7a4b766
rson inv,2b468c2de6b0de2b
olved in,37cbef130e264655
 nearly ,112ce8dbd469a4b6
every de,9f0d63d52c21ffab
tail Nik,db9439d2e0068278
i design,ece0c127620007a0
ed imple,8b5bfc1c8ae14f92
mented t,3653686f03ee428f
uned and,84e0400b520081cf
 evaluat,e9e56deba580194a
ed count,9c4f4e03878f354b
less mod,78d081fbb38f8b73
el varia,2178b56c27ff1758
nts in o,97fac7abcf99c098
ur origi,e506bb0fb2a0ad3e
nal code,b433b380c48b6a1b
base and,b774bfcc5dc08ff0
 tensor2,42488fe25e1d1512
tensor L,b033aa2f489bc664
lion als,e6ebc749bb47dc09
o experi,04dec0287d978700
mented w,52a2ffa6163c3253
ith nove,6fe283795be9cefa
l model ,40c5eb79e9e73f1b
variants,90872a81da9228be
 was res,3129c1bcd8afcde1
ponsible,0de8e22a6c4ccd6b
 for our,653226d859289d1a
 initial,8fb6e6c07c87c490
 codebas,dffe14e80bf9b112
e and ef,204ba4d7f969a509
ficient ,5be6c577966c43bb
inferenc,3dcbe5d6002935b9
e and vi,8e03990bb3c7c3c3
sualizat,03789dd7134e70ec
ions Luk,39217ab4358acb8b
asz and ,c88de9030dbcc14a
Aidan sp,66ec8f0660bc7c5e
ent coun,fd9b86718d621027
tless lo,c46e8caab1e603b9
ng days ,f21901edd7ffaae1
designin,96cccc4c6957c543
g variou,67d05f02d357bb2b
s parts ,3391c9f8dc4e3141
of and i,15dca93467cc6038
mplement,a5969ecb1bc9ac30
ing tens,1ecbb5b8f4823ec4
or2tenso,be4da4271dbca7f8
r replac,b8305757e61fb47c
ing our ,a293c0b1869ea673
earlier ,a614765680e75537
codebase,97a9e7d7142fce2d
 greatly,66124b40bf135419
 improvi,e4fe301211fc5e8c
ng resul,b9c91ba11516e37e
ts and m,eeab52e015b6d6bd
assively,70234fafecf820f6
 acceler,79cdf7f23b272fa2
ating ou,69f4370041e062c0
r resear,52b399ab22d95c7b
ch Work ,046a0b400e68914b
performe,07e0187f91eacd3c
d while ,e5946a0046279a8d
at Googl,8398fb3a22d65447
e Brain ,03c07431a89964fe
Work per,c7d5ccde01f76740
formed w,6c6706796d6c261c
hile at ,3a6d91d86f8f9ceb
Google R,ca9650835b90dad5
esearch ,d36bfad2e1e40b2d
31st Con,1ad6df65678846a5
ference ,bae212d0f740128d
on Neura,a3750d3c7fb37df3
l Inform,e92f893b27cb9c6c
ation Pr,88a839cd13e125ff
ocessing,b2cab9ddf45c561d
 Systems,66121643a3fe07e4
 NIPS 20,9ff34c9407fb96cd
17 Long ,2db63a0d8096d8d7
Beach CA,cb31f91cea832839
 USAarXi,76c5bac7c880d497
v1706037,6597963f788a3ad1
62v7  cs,d2bf150211ecde19
CL  2 Au,8249d257704ab2e3
g 20231 ,7c12a9dc25acdd5e
Introduc,f75c4f7a747fc575
tion Rec,ee6d2af9a36ad70a
urrent n,6ee727e054b2b696
eural ne,56cd6a641d80c0ab
tworks l,d29215eaeecc59b9
ong shor,152d93f80ad386ee
tterm me,0b86b091d57e27a3
mory  13,d8bcddf4c6166790
 and gat,7b694265ce420dfa
ed recur,589bab1311b885e2
rent  7 ,4a262c6d1940e5d9
neural n,a5b3afcb24c150c4
etworks ,8a4c1685191e4866
in parti,e7927c064f58923b
cular ha,1d0cc5fe93805a80
ve been ,b1e780ffb118042f
firmly e,c42ecf14e3d6a07e
stablish,ab4b66d1ba88130a
ed as st,59c386705fac5167
ate of t,6c8b4742016f1f02
he art a,df7fea810b614dc5
pproache,15f9c9638d9f6001
s in seq,9c8fcd40cf2b1358
uence mo,f2365cb390b66f15
deling a,0cb3fdb2e3466e70
nd trans,0d92ff795c291647
duction ,d3aeb95400634208
problems,8d9ec6b7c23be154
 such as,b2e98de3613a2a70
 languag,b67494659c302e91
e modeli,c2187b44910f8072
ng and m,c3f6d87d1c6c1b5f
achine t,1126502bb6a9a8a5
ranslati,6544e1dbaea4a266
on  3525,836d89c97b4e2666
 Numerou,10d06ae975c69318
s effort,89e69a8e4f9de6f9
s have s,15175128a7e60e14
ince con,5201cff40f9eb071
tinued t,d60ae70a11619b7d
o push t,87d1812510e13a83
he bound,77ef0e018dce8923
aries of,28d2e97198536d3b
 recurre,e51c983a29f26954
nt langu,9a8756f8fdf5daf0
age mode,780372b146aafeb7
ls and e,8e4eb0da2cd51278
ncoderde,c1086a4673a0a008
coder ar,bc3148fdd10af578
chitectu,3a8b2572d5640d3b
res 38 2,2e35809350ecdf68
4 15 Rec,47f6cfc82faf0f70
urrent m,0e46898a2bf4512c
odels ty,3da697f10e4de38a
pically ,6337f41fc2443e01
factor c,af42de36de432edf
omputati,a1677290973ce3d3
on along,dd23599a679807f1
 the sym,783899352f6a3a81
bol posi,b4847e66774b2d73
tions of,2399bd6b92ce618a
 the inp,8a026d91ed9afd1e
ut and o,5656adcee4394b3e
utput se,6aee14d1fffd5786
quences ,f4013a007df741c4
Aligning,bbb97c576d858523
 the pos,f91454f050c520df
itions t,4738f0995a994f60
o steps ,556f7ad3a8e9502a
in compu,37d1abfa7f68c22e
tation t,b3bd6c500360615f
ime they,71283537131a4878
 generat,ea119b69af1ebdcc
e a sequ,8176bd77801d0ad4
ence of ,36e3692dc447646c
hidden s,a87704fcbb83199a
tates ht,e8ecc925ed009ccb
 as a fu,bb23910f2f4cff73
nction o,c6364ff47398c993
f the pr,6701e110797783e7
evious h,6af3c65c5e09b6d8
idden st,b271db5d6fe414a9
ate ht1a,e2f400690911a513
nd the i,ec69587a8fe4a745
nput for,f32600f3ba937f6d
 positio,d4277b1ef6d713a0
n t This,c4578bbefa6d66f8
 inheren,69b68298eeeed998
tly sequ,3b4205023bfd00ff
ential n,24b3f7ca3d985cf7
ature pr,c9c5f1912fc0289d
ecludes ,df8cf50397992150
parallel,da120f597b4a35ec
ization ,0baa1bdaeb15f0c2
within t,43fd49981cb043d1
raining ,2549c0f576b5422f
examples,4456e26842e9ba4e
 which b,0c6e27cf510720d1
ecomes c,c1dc62b89aa09a9d
ritical ,6fad5bd3d4ff1943
at longe,ee3072770e8e2cdb
r sequen,097446bd357cbd7f
ce lengt,ea368a49a3678e69
hs as me,1b3c291850d0f57c
mory con,f67d3c2fbffc4272
straints,fab473045323ba48
 limit b,0ce6104bfdccc4e4
atching ,c86c8d930520a5da
across e,3500e8951b58eb5b
xamples ,352b3352dc0e24d0
Recent w,a9bc8503b669ed7c
ork has ,31e535b392b031fd
achieved,b226c0a2cd3a0211
 signifi,40bd8e2a49f97cba
cant imp,e65d93c25954f9e9
rovement,b82b9abcb35205d0
s in com,89a8cb5d7a061e5d
putation,cb8308b11bf2c6fd
al effic,e9fe5bf0b7302982
iency th,ac7042688874d7eb
rough fa,cac7f2c4edcaa489
ctorizat,5e380d553530403d
ion tric,46812fad86232c29
ks  21 a,9b1dc6e95aab0b8d
nd condi,a988d104615592d9
tional c,d974e9720b812157
omputati,a1677290973ce3d3
on  32 w,32bf6e0e4ef8f8e4
hile als,a7212c34f707a48a
o improv,1159d5910639f813
ing mode,d67f2ff90907bf8e
l perfor,4cfa642e57cdc236
mance in,a2bdd3aee44b5b40
 case of,d16934b631ece49e
 the lat,15666ee415db6335
ter The ,cd3dedd936403f58
fundamen,1b5bf45a2315c67a
tal cons,e6121f7bf103b7fd
traint o,4e38c3af65df46a2
f sequen,3ff74671135b4f30
tial com,18bd24446c3225c6
putation,cb8308b11bf2c6fd
 however,2929fc99b79d48a4
 remains,39ec941637e5df8d
 Attenti,e76c3ec122b2ec57
on mecha,c33745c2a54e47f8
nisms ha,82426a0e9b185bd3
ve becom,b9feddc97339f6c6
e an int,822a3a5b04beff43
egral pa,0d5e3f143a921b01
rt of co,b22f7b447f88aae8
mpelling,22d38becad6178a4
 sequenc,3d0f5d6d8da60829
e modeli,c2187b44910f8072
ng and t,f82687ecf8d7d65c
ransduc ,d0122d782ceb5b95
tion mod,956156e146e6e8ae
els in v,3c1031f1cf31a153
arious t,c0b8f351ae4429f6
asks all,1c894c7d87f96179
owing mo,a3bfd1449ac53643
deling o,dd08245f2ee00010
f depend,7f746ce4c2b30938
encies w,c73dda59e25e26d0
ithout r,f91360b267e7fb39
egard to,56f84b3d66890f95
 their d,729c3e3376dbc323
istance ,b09acb0452a1b43b
in the i,c94886625bc383db
nput or ,970e87d2d4fff9f1
output s,8cc6eb2478c5ddca
equences,3fa6143606ee5be9
  219 In,df46bb3af10b9004
 all but,036845d0ce0523f0
 a few c,0f9cf3ab5067e15c
ases  27,b8cfa70a3f072cc0
 however,2929fc99b79d48a4
 such at,0f5fe922ee95e4c5
tention ,e2bbb76f6b5d2d4c
mechanis,abb4c4065e76056e
ms are u,f8dec9e483a37ddc
sed in c,8ef1042652753047
onjuncti,dda41b9399f2bcbc
on with ,596136c421bf4cee
a recurr,60faf59d8dd425b0
ent netw,1a54a62e1c147c0a
ork In t,ba20540f27d014be
his work,381f5d0a9e4721bb
 we prop,c60187309cc1e345
ose the ,f2a1d8e6a85bcf59
Transfor,251b9125d6f537a2
mer a mo,2f4b6544b12ee4db
del arch,2de298b1813947ca
itecture,569f67ed2b87538c
 eschewi,a8f82efc2ac6b16b
ng recur,01e365a5f9ce230d
rence an,0c942851910bfc05
d instea,44002f79aad28e2b
d relyin,37d10ed580183a10
g entire,452c653981154bff
ly on an,b81120965e2168c4
 attenti,4dbd63aa47b55bf0
on mecha,c33745c2a54e47f8
nism to ,cb9fc21083edbb31
draw glo,a075c11d2cd5c574
bal depe,46e129d65f498d1c
ndencies,3166cbabca0b024e
 between,1897b2fa1cc912dc
 input a,b774167e8a7f699b
nd outpu,ff3f8d571fbaf125
t The Tr,fd0bbf324ea80add
ansforme,ef2255f3eda0b805
r allows,eb1f7dc363ed6692
 for sig,4f1f5a0ef346e53f
nificant,598a082ac3829186
ly more ,339b377894be1ff7
parallel,da120f597b4a35ec
ization ,0baa1bdaeb15f0c2
and can ,660894371bfbe258
reach a ,2364fcc78d3ae0b2
new stat,5dda292ddd9ee11c
e of the,e176649f2ab5099c
 art in ,fd8ff9a39da7544c
translat,c136a59d02558001
ion qual,dd0daba543a3f67b
ity afte,2a4550cbe59ac69f
r being ,047a0a188f2ad2a7
trained ,3611a03b53b08576
for as l,9616c865cdeec9cc
ittle as,26ac8a740e1e0232
 twelve ,48b095189ea7e123
hours on,76a3b33f17b68e7c
 eight P,7a6e2ade88268911
100 GPUs,c7592949ed1f4acc
 2 Backg,b4d73e810868e40c
round Th,3d4587f1cb99b063
e goal o,ba0d4ecd587e65e0
f reduci,97c25f360d137bc6
ng seque,0517bb1de9211981
ntial co,2fbc6438d2295d2e
mputatio,32e8d375ab74bfd7
n also f,17ba64aec058d446
orms the,6321048219e6d800
 foundat,40eec0923485b876
ion of t,b1f2410b89429ad0
he Exten,c662aa87270005f0
ded Neur,adedb8a200cd08da
al GPU 1,c161c1554be1058b
6 ByteNe,ce9c7acbb017b298
t  18 an,f4a1da01e70b3aaf
d ConvS2,76fcb2cea4b3821a
S  9 all,2e17f5f592075972
 of whic,74503a14a6f02291
h use co,6afa9d0cec07bc20
nvolutio,7e75d6eaa11af635
nal neur,33244db65eb17f67
al netwo,c8f52027982f4231
rks as b,9f9e18947f68ebb1
asic bui,04bb76f563dd4b28
lding bl,985bff305261fe45
ock comp,ce56dd0ebf7400d3
uting hi,4f5444922d7a81f9
dden rep,6c8d2d149e33b86e
resentat,871c257ab97b93b3
ions in ,5390d36e4982bbe0
parallel,da120f597b4a35ec
 for all,ccc503a446775bef
 input a,b774167e8a7f699b
nd outpu,ff3f8d571fbaf125
t positi,359be75614394c83
ons In t,ca5bfd21ca5e62de
hese mod,27463804ad25ff80
els the ,231ef868480074a4
number o,ce0549657e8fc26f
f operat,5a1ba96d22ea8bd2
ions req,a0ada9b4858dd445
uired to,0ae90c5989a63788
 relate ,44449239aff39302
signals ,93d0018b6f58eb5b
from two,584dea3f9003f512
 arbitra,d35ff334af683105
ry input,d7dad366e69687bd
 or outp,947696c128786ac1
ut posit,fec0ac27beed47cb
ions gro,59c9b4ea09f25170
ws in th,1aee2fd20f7b8cd5
e distan,51fb3f203ae283fe
ce betwe,c96f6773a0d4319f
en posit,07afd8654d985547
ions lin,8c359364d711b832
early fo,e036d2940a670038
r ConvS2,bec47ee90c28e146
S and lo,005963f3e3de6a19
garithmi,724b8828705a0017
cally fo,dc57d871e24ad77c
r ByteNe,559374382111c3f1
t This m,6f73407f9d54ccff
akes it ,1645634623e10b73
more dif,d7a0d26222805377
ficult t,1f92de917de57966
o learn ,966971f9d8263a6b
dependen,9110d239ed95da09
cies bet,ca251687574e31e9
ween dis,48fbafdd537f9de7
tant pos,c63295f5f69d5428
itions  ,9f0d0d67596f53b0
12 In th,4f26ba3d74b43a39
e Transf,9c25af714086f42f
ormer th,371a266f582365d7
is is re,0073fad275f8321e
duced to,417d8b2b9a23da1f
 a const,7f7ad0bff05f9d6f
ant numb,4ddd70fb6f53b6ef
er of op,8a93fe714500a3f9
erations,1bd042d8ee97bb46
 albeit ,71892afc9fa43680
at the c,dc71a7b39130b2ab
ost of r,3c4c69dc2bba0a59
educed e,a30f2adfeffd1754
ffective,ff8d26671d12d4bd
 resolut,99d352a1b7929491
ion due ,e8dd424a26f40939
to avera,afa22b0dce4b1001
ging att,8d8c017e02e0db64
entionwe,d962100fa30f6420
ighted p,dea6c52c2d335d01
ositions,a6f65a6383d9eea7
 an effe,c9b752683abb8d2d
ct we co,dcc3bc493bf0ca4d
unteract,73a6287bcdddbc5f
 with Mu,5d3dcbbfa1f561fe
ltiHead ,14ddfcca5697d384
Attentio,80e86608bb378cc0
n as des,a8188969ad4caeb1
cribed i,4f9db4d09bacebb7
n sectio,1a8cadb38213b6f2
n 32 Sel,4debfffef12d3b04
fattenti,482c21d4bba60f3d
on somet,96d521e82f19a8dd
imes cal,be9ce809bbdb4881
led intr,d1b15285f3f135ef
aattenti,c7c80208def1c715
on is an,fea6016ad6d2a78b
 attenti,4dbd63aa47b55bf0
on mecha,c33745c2a54e47f8
nism rel,d57da0421695104a
ating di,1be6a1a98c073553
fferent ,dd1ddc5da1f2e7c5
position,056084c038479c85
s of a s,a25962d18d1292c1
ingle se,f8948ab0c90c695d
quence i,9765dd1b936be3b0
n order ,d32a1cf57a4654ab
to compu,ba722601ae3f6782
te a rep,1605c3942ca9567b
resentat,871c257ab97b93b3
ion of t,b1f2410b89429ad0
he seque,5cec326f9ad7210e
nce Self,0350673f5526a064
attentio,9daa3b0469c41f43
n has be,23818e5638cabe8c
en used ,9921528ba1636007
successf,b2fa0c48a834732d
ully in ,be6f3c2bfaceb223
a variet,6d16c6817f409244
y of tas,7996623cdb8cf759
ks inclu,85612806484c95d7
ding rea,fe308ffe1d18949c
ding com,df07966c4fa7ebf1
prehensi,be9197f37188f0f9
on abstr,677da34d6b8fe3aa
active s,665af63c369cda95
ummariza,d6516d4b2a245526
tion tex,0aa0a2e17582a936
tual ent,ea218f95e9c046aa
ailment ,23365a6813d92c47
and lear,428bd289c1c4d25d
ning tas,6b46e11dc3b890c0
kindepen,500b35b84a93371a
dent sen,39979d84dbc96471
tence re,05a2b4c3fde990a9
presenta,f0502cbf94c8ede6
tions 4 ,d4ae57da144c8815
27 28 22,c213d0856256a115
 Endtoen,7145fed6f0305f29
d memory,223dcb72e21151f3
 network,eac01e66d05ba6f3
s are ba,401ed96a2418d4f2
sed on a,e2501b7d02165ba6
 recurre,e51c983a29f26954
nt atten,f794901e5529cfcd
tion mec,d836f35efe0b7a76
hanism i,4a0a8ecfa02cc96d
nstead o,8d4fc9748e22e626
f sequen,3ff74671135b4f30
ce align,ab7683d7cc2fd208
ed recur,589bab1311b885e2
rence an,0c942851910bfc05
d have b,abbfdbcd31b15345
een show,49c8206e5e4cedf1
n to per,8e977f8cea790077
form wel,73d82510d2127f71
l on sim,f377c9baaa17344f
plelangu,74b6dadcf948f042
age ques,889b02b5f280d8c5
tion ans,afe7c73489856a6c
wering a,97f90da8cc973ea7
nd langu,dfeb3635bf762dfb
age mode,780372b146aafeb7
ling tas,428dbe1971e1aa37
ks 34 To,94b53b92089ef370
 the bes,cf16dcee480b1f73
t of our,dd049e3b2dc947e5
 knowled,caaadf8e9d41962f
ge howev,89bfa1c787417142
er the T,7db8570a10aecb93
ransform,e6954ad9828beb19
er is th,e32b2b8998cd2664
e first ,910e815964d80c42
transduc,e08782fd3d82b705
tion mod,956156e146e6e8ae
el relyi,9b7fb96a0961d613
ng entir,d6552dc62404a8c0
ely on s,5032e06e464f7062
elfatten,5f8a4f165b5f8652
tion to ,7d3a7f961c8ad634
compute ,d6c4c564615a51e0
represen,eeccd3686961c0d7
tations ,4aa8e6537c645b9b
of its i,1597fbc42732c27b
nput and,730e048da387b410
 output ,48d521d9a10ee28b
without ,a1d878719934a114
using se,4d13c8c00fbd1937
quence a,8ba0eaf62bbe6aaf
ligned R,94e62bb1e856629b
NNs or c,dd00c96fc3a2947a
onvoluti,8705d7b55cbe9fae
on In th,1d1f74a5b01a7fe1
e follow,5c60ac12f2406a51
ing sect,2363a788e2278ee1
ions we ,b3cbead78bd3b715
will des,720fc2824d4d09c3
cribe th,b663a316fefc498b
e Transf,9c25af714086f42f
ormer mo,d95a237b7cbfdc22
tivate s,c54c48a8e7385ea7
elfatten,5f8a4f165b5f8652
tion and,8cb419d98c3587eb
 discuss,0694c3b719a4b091
 its adv,045a7fe23d5be265
antages ,85ff01830091310f
over mod,133de956198b130c
els such,f0d8c3bbcc432e76
 as 17 1,ec29f8a8f1537418
8 and 9 ,19d9995b57c8522e
3 Model ,575016b9dc46307a
Architec,ac53a58d2c6c7b0f
ture Mos,7b34b456ac79f633
t compet,0cb177dd4bf77832
itive ne,b72932320d1ad98b
ural seq,932195622cee2a0c
uence tr,d88505fdaee1f31f
ansducti,bef58926e110280c
on model,29550ab16a4be89a
s have a,877591435a9a342f
n encode,8688822c3296982d
rdecoder,c4d8b8b75819e137
