Plaintext,Ciphertext
eit Goog,29254d1d6fba232a
le Resea,ded2cd82606acf27
rch uszg,d52dbfd572216099
ooglecom,7457d5601faee216
 Llion J,00ed227563113eb7
ones Goo,f53a1c48246f57bb
gle Rese,aa8bf9ac1cca73e9
arch lli,fc2e5a1e8685c631
ongoogle,bc272fb678be441f
comAidan,11b2fd1c2b9e2468
 N Gomez,c1c04e599c66306e
  Univer,5a882fc04a16e356
sity of ,9d28c0c6af428163
Toronto ,c14d61fb6263e94d
aidancst,30c17e640014f828
orontoed,abe33a356d43ed04
uukasz K,fb41e436c3b45b8d
aiser Go,f0851da5136d2b0d
ogle Bra,ab253c2f45172772
in lukas,e49bdbcbc69f7f6a
zkaiserg,408cd04b940f25a0
ooglecom,7457d5601faee216
 Illia P,1c9a598c0c1fd3e8
olosukhi,c4e58159e514c245
n  illia,7b9415b94c1ccd5e
polosukh,a70dc0f5433c0d26
ingmailc,e444b53260edd405
om Abstr,69b1ea528d89cc20
act The ,16b7988ba2e614ff
dominant,1e46059672046b30
 sequenc,6bb5277aefacd2e8
e transd,ec2421cef66464d4
uction m,7268b1f7814a38cf
odels ar,879e1b7981653e23
e based ,7644789144deb3d0
on compl,60c1067f974e55f0
ex recur,5f5c3de6067b34a8
rent or ,62dadd9eef306ee7
convolut,1a59192276be6cdb
ional ne,8c5bccd172c9b6fa
ural net,568c9ab04d4f5b2b
works th,7f3a327541256f91
at inclu,efe50eebb1b80889
de an en,db616703d6aaec20
coder an,0fa7b0a771e26e7f
d a deco,466f8672981c129f
der The ,cdf76f183597d3a4
best per,034767dd0e309570
forming ,4c98910c8edc8fcc
models a,862c681ae0d91bf0
lso conn,346fdf7087399248
ect the ,f5eb8dbf8f252822
encoder ,1f79d3eae2c5ad6c
and deco,bc5aba6dea3a57bb
der thro,b1e4cebbb454631a
ugh an a,08643a76a7102bad
ttention,85bc5ed972bfbba3
 mechani,d0890888520d0210
sm We pr,984e97d8a458741b
opose a ,86783a79fd882611
new simp,05b5f48566b432d2
le netwo,4adbb6300d81b1fc
rk archi,9febbaaa040f93f4
tecture ,376a3fc1b07db6bf
the Tran,eefdfcc72e1756ca
sformer ,9b1ff2d17403bd20
based so,d1669ddea472b6ce
lely on ,bc604ebc430ef43a
attentio,b8c71d44b636988a
n mechan,25ae4899c0d7509c
isms dis,92783ab55649f36a
pensing ,9263b58e11006f2f
with rec,68ac35c9563b7848
urrence ,8b2caba9efadac45
and conv,444856fb4b8d62e8
olutions,4eba6927a01494e0
 entirel,41c874de58850e8a
y Experi,5373e12a3e68738a
ments on,85301f1b8f484276
 two mac,6f0d656242869c13
hine tra,460401affe3ecd12
nslation,8aa1f4f0ef540adc
 tasks s,7caba3492e818ab4
how thes,f674d9ff9c00aa63
e models,23d83518f528551f
 to be s,5849c90921f4c8b9
uperior ,4fe4a9558d3dffea
in quali,7f5ce211be22e57d
ty while,8df6b37d74ef3fed
 being m,b841bfee2f6f5fbc
ore para,f9685c2dc46d922e
llelizab,65125b176818d7a8
le and r,88d1de9e41b91da2
equiring,aad164723a7a7fde
 signifi,c36b80bb4ab7df52
cantly l,84c6a46eb11c2ab1
ess time,61604e4d4a9cfe7f
 to trai,6eb529e91b77d2fd
n Our mo,42ce2f8ef0518b96
del achi,c9f59aefce476c00
eves 284,15d26045b7fb734e
 BLEU on,be73f91d75a3386f
 the WMT,54fd07cea5d0e119
 2014 En,af7d4492239058d8
glish to,c6a9d19f447de19a
German t,3be6de8b3fb7c196
ranslati,981bf9fc69af53da
on task ,e2f482887a9414cf
improvin,b6ed63395f9f630e
g over t,0cca9eae40f18fcd
he exist,01b57197dd63bb8c
ing best,96808088dd961acc
 results,1c89191cf0bc1c03
 includi,e017cdfc95ea5035
ng ensem,57a43485baf1c998
bles by ,c48ceffeba5db6a2
over 2 B,1f7cb408464216f8
LEU On t,85acfd32a7c2ff8b
he WMT 2,b4e33435956f545b
014 Engl,eaacdc031101c2c7
ishtoFre,1ff5f86086c68f9b
nch tran,644daf4419408cf3
slation ,ca559f4beb69a80c
task our,a96cc199b6f53a82
 model e,5dfd3aa2b1a8cf2e
stablish,e7ecaacb8198f564
es a new,8f3faf37a9917897
 singlem,4b6bfcfa88248974
odel sta,8ab7e6b75be6be76
teofthea,1801e81fcb019df5
rt BLEU ,ffae9d6874056730
score of,967bfa8f29c4d8db
 418 aft,cf93c83e88407153
er train,b1f2d49c18e67ecc
ing for ,99a74ec6590d3774
35 days ,a135681f83c9cfe4
on eight,67b8e4e609ad7a33
 GPUs a ,2e78f5e87f1f3b81
small fr,9a622532a33fc3e4
action o,8c8a006b408ef681
f the tr,24a638be04dc94c0
aining c,1dc2ac69acb8d859
osts of ,7c9398e365bf1df5
the best,5103c001fec02c67
 models ,65857f2fc8272551
from the,060d5c4f5f972ab5
 literat,dd07db097f876ddd
ure We s,34ed9bd9395682ae
how that,9436b5ac6a0d7147
 the Tra,9ce9002c7a2677bc
nsformer,0d5b4724f951f0ed
 general,846b751f5ee86844
izes wel,aa389c6d6dd981b7
l to oth,2800c7bd9dd09f4c
er tasks,d726a79c6b5ada28
 by appl,66ccb491563f002d
ying it ,5bc9773f4d5a1c67
successf,d45b9baa65da7a3d
ully to ,aeb0a2c3a1659e1f
English ,e686c6dfe4303ce4
constitu,56b1ba98e038b021
ency par,073ce2395a1d53fd
sing bot,d5b014b331594190
h with l,d48858fb8f8f1649
arge and,5102cf4ee141d11c
 limited,c2101447bbef29fb
 trainin,11f5d6d8dd9856c6
g data E,9fad9a4e14767b60
qual con,2b415cc9ae82f3a6
tributio,88795af4624e38d5
n Listin,cc1029f8df107d6b
g order ,514b6521dd2f8c5c
is rando,90a763bafc53700d
m Jakob ,03216d2efd5c01d2
proposed,c466138ca0721cb1
 replaci,edd50e64e83acbe7
ng RNNs ,dbd1966e0f32f8cc
with sel,c4cec7d8eef3bf18
fattenti,d69981598133981a
on and s,655c972d99d728d8
tarted t,0fe646b74813d7cd
he effor,865641ed802822bd
t to eva,ffc33e1a37ec9a6e
luate th,f58ad16c5da691c3
is idea ,e9e2ffeff7fa76a6
Ashish w,85180213e0210659
ith Illi,097515a048c2a02f
a design,120f60247662d824
ed and i,84fa14921c4d822f
mplement,bf73c0612fdcd0eb
ed the f,0ed588148299f2f7
irst Tra,eeecd565a3cd3c6c
nsformer,0d5b4724f951f0ed
 models ,65857f2fc8272551
and has ,bde2b83be136242f
been cru,1201e619e17d3920
cially i,0f6b57688ed860f8
nvolved ,e9149e5c8cd68cff
in every,a0c50f9e616f6e77
 aspect ,849a05b71efc048a
of this ,0e50cb05077e1789
work Noa,9fab48a4bbdb15a4
m propos,5de7610ec8318957
ed scale,ae11d13d141ebfd2
d dotpro,030e815ae36b6087
duct att,1174a56c146c3780
ention m,625ae52320e106ec
ultihead,9025ca216733a263
 attenti,67e0943da99a2c7e
on and t,fcc04f2b694be37c
he param,a84ddcb6f29542ef
eterfree,290919206d5ac902
 positio,09fb3de126c788d8
n repres,b31d33f17c1ee7f6
entation,66fc679972bb45c2
 and bec,8767eb87881d4b7d
ame the ,6be177b1c7cc0173
other pe,73e2f536bfe4bbbe
rson inv,ce494d65636d946c
olved in,115bd9a172eb9c38
 nearly ,bf506bc30205fedf
every de,51a1a19d22ccfbae
tail Nik,1332ebe923f393a5
i design,e9c40d3969cf8b80
ed imple,bab59cf2becaa3a4
mented t,c4494953cd6980bc
uned and,a37d1df079423b47
 evaluat,12986e4a3f53913c
ed count,97d47a451932eb86
less mod,46bf244df46bb08c
el varia,7f4cb3eaec4b9547
nts in o,5b118da780d24608
ur origi,1cd32027f5dbf8c9
nal code,de2d376e35e413b5
base and,6269cc9cc1a8514a
 tensor2,06e452cf38986400
tensor L,b2e4c2646f881e45
lion als,3dfd2b69c9b58b92
o experi,c85643d60dd01df5
mented w,95df5c60a10b9d05
ith nove,70f25f236d5e2996
l model ,7c702fd255ee556f
variants,1fd166fbd8f0930e
 was res,55200c46bfe8c31c
ponsible,4a1b29541c8cabeb
 for our,429cb2b92ff1b2af
 initial,c2feb9148df2ac7c
 codebas,35f5c7ce62957f1b
e and ef,f8bcb9ae1441f0ac
ficient ,b1c0b2494a0dfee0
inferenc,f8834bf95f06635d
e and vi,1ad8dcec1f390990
sualizat,5b44986718333eb9
ions Luk,e0ca6a03cd4e4f2d
asz and ,e3f7a1ec231b32d7
Aidan sp,bd47ad348d1ac6d0
ent coun,9d0141f73c117e91
tless lo,23421d2a0ed7360e
ng days ,1bd5985736e06bda
designin,a66e60c563246b78
g variou,6766637b08316061
s parts ,e06a12f465727a63
of and i,4424c6b01554ee24
mplement,bf73c0612fdcd0eb
ing tens,8bc4f046fd6d0ca8
or2tenso,0db4764a6a53f06e
r replac,68a6d00026b4280a
ing our ,ffcc8ac591fbc3f1
earlier ,0ca20b571ac7fbea
codebase,d098f6deeb0b4064
 greatly,722158fa808a7567
 improvi,5fa1a5576c3177b3
ng resul,29fa52dbac113670
ts and m,54e2b5c6b68e563b
assively,ed79ba068bc5d450
 acceler,378faf5276c6f194
ating ou,7969cd5b0205e9df
r resear,235b150915414747
ch Work ,7ea0707475713926
performe,bb92d6f9f5ea59e8
d while ,e7d91891791d14c4
at Googl,009fc7dce60aaa40
e Brain ,1cbbfede63d56fc1
Work per,265135b06c541dbe
formed w,3678a2c30523ccae
hile at ,b32ae6ba9754c446
Google R,310fb1eafcb84fd2
esearch ,44d279403f28f289
31st Con,513f77ba1adeaf03
ference ,111aca174480b0ac
on Neura,99ba997857042e62
l Inform,2afdeb2448186113
ation Pr,165d2a722148a0b6
ocessing,f6a71a2b5b92ff92
 Systems,6e2ba6968817be4d
 NIPS 20,f5e5adcf7d73d7fd
17 Long ,a7a0159aaf269594
Beach CA,f09e7d09e0ffbc9f
 USAarXi,ee4bb7c2e2c437e8
v1706037,6e77e78cc28e5fc0
62v7  cs,7ef586b249db72bc
CL  2 Au,20cf215712a0ac5f
g 20231 ,c60144043c788ba2
Introduc,910821cbb2eafb26
tion Rec,c901d2561776eb00
urrent n,9f6cc430cb51b7b4
eural ne,9d6d23a959fa504f
tworks l,1207d0978cb8aeaf
ong shor,0eb1adc5e9141734
tterm me,006b9a257e394ce1
mory  13,602f3849ad3e5547
 and gat,76972519ee90201b
ed recur,b8f55526d19ef696
rent  7 ,b4e5b442f0f72f4f
neural n,860281f8b417d7ef
etworks ,c6a429ecfbe5252d
in parti,3e0813e91ed64468
cular ha,b40b5a03dab85eb2
ve been ,bae77f4d891c01eb
firmly e,97a9427a7301b7da
stablish,e7ecaacb8198f564
ed as st,0329bdfb99cfd64d
ate of t,e980de50997b7598
he art a,a3de80b7f2944aef
pproache,7ea2b48a2c6611ff
s in seq,95ad6af0f4f4cf67
uence mo,e321ac89a284b6b6
deling a,ca1060514e0372aa
nd trans,eeb79c43c8e2b68f
duction ,08cb1f5b34e9b833
problems,f2cd33a34eadef73
 such as,45c41ee1106f3392
 languag,844faf006fae05e7
e modeli,867b1954f0479328
ng and m,01196f53aec13bc2
achine t,1102e17a363047ea
ranslati,981bf9fc69af53da
on  3525,3ccc2113532263ef
 Numerou,e56ea5754cd96f05
s effort,2b8bd979af7c197f
s have s,7222d57db1cbf5de
ince con,a0eb2a0ca6864d62
tinued t,de8317b26fe0dd4d
o push t,f789334aad58480e
he bound,a73639b34afb29d8
aries of,b1795ce08f34c776
 recurre,38ec7150053f276f
nt langu,cba3e66edd86d6bc
age mode,0836d283aaa8aaf8
ls and e,132e7ef665693e9e
ncoderde,92f3efaf8b2d0e46
coder ar,bae48db1317ace02
chitectu,2ca55f5812eadb97
res 38 2,3895e474980b6691
4 15 Rec,b0c2ce2296ef31d5
urrent m,afb803246dd54daa
odels ty,f3d6bea377d44def
pically ,36f30b610dc159db
factor c,72686bb3cf333a7d
omputati,24c03e400b3e3344
on along,1a165fe2ed8a6f33
 the sym,5cf8313d9866c958
bol posi,0e19b89455eba08f
tions of,fe829a847bb5fc06
 the inp,6d69ebcf50660b9d
ut and o,cdf1b75d78ed607c
utput se,60ae2f6613da233e
quences ,1b7b3bbe0388c9f1
Aligning,c77e2872446269ed
 the pos,adef95160ce61c59
itions t,e68e1aae7051261f
o steps ,4ce6da669f418bc4
in compu,e3987f0210d85503
tation t,a0e1cf41da815f02
ime they,5aa42a6684ede755
 generat,6535bb0f6692ab84
e a sequ,1bbf1d36f290e5cd
ence of ,bc9f893a6283f4de
hidden s,467267c0980d0a86
tates ht,d479bf7294049a6b
 as a fu,5f46f4531b3163d0
nction o,5fcd3543a4c20e39
f the pr,0e9498d2e07801ab
evious h,f4b3b0f93f5caf0b
idden st,e78db52834d1ad5e
ate ht1a,b454f092e5a3dc77
nd the i,ee3a6dba3789ff2c
nput for,494f7226c859c14b
 positio,09fb3de126c788d8
n t This,5b7f8605750d0e7a
 inheren,431cb4be894f949a
tly sequ,5ee1e8a796dcc257
ential n,4650f388269b21eb
ature pr,52a2b016d0bb2341
ecludes ,5ad802900c2b0e54
parallel,f158b995b9c9be65
ization ,0ccb279ce4beee2a
within t,461e415df455123e
raining ,de4c0ef9abe955af
examples,d7f23a8d6930d93a
 which b,a0c7846750e0de5e
ecomes c,6441e523b51c8121
ritical ,75ff0ab9e3eff859
at longe,9925d416990c2c3e
r sequen,bee8f2f61336e4c6
ce lengt,a988d0be402c98c3
hs as me,7d2016f76408638c
mory con,d7a5e711cb68116e
straints,d53ee8a8ceb9e85e
 limit b,04d01c050724f5e6
atching ,2a7c0423096f7f49
across e,1934a656da5c3c40
xamples ,5571805be848275d
Recent w,0fa995ce12ad3b74
ork has ,72edfe073a55acf1
achieved,109d9a2553d96bb8
 signifi,c36b80bb4ab7df52
cant imp,186bbb4dc641a821
rovement,d97a838dc249be70
s in com,50e7475fb84033f5
putation,506ece9fd5645282
al effic,866d60fe390fde57
iency th,d2621153a45ffcf7
rough fa,be7cc81dc683e205
ctorizat,674cb2a41ef2acb9
ion tric,678e5dcb2f46ed50
ks  21 a,a618a97aec8577a7
nd condi,5ae827216481a1b9
tional c,f279e618e18b4513
omputati,24c03e400b3e3344
on  32 w,ce1ba47ed3a19ef7
hile als,de327da241999f09
o improv,e5c439438a5dca3f
ing mode,37b3ca41e5715dad
l perfor,ac16736828fe3c2f
mance in,1e55a779c256cc9c
 case of,339c9d39f23e7654
 the lat,18d5da6fa3ea0dfa
ter The ,35949cf22adf4100
fundamen,b9e7c94a3c4c44f1
tal cons,dfce741852b9d18f
traint o,bc6adaebf693618a
f sequen,e48960df205e002c
tial com,de3946c4dbd67a51
putation,506ece9fd5645282
 however,a46e38ecca389af2
 remains,8b6d285018933953
 Attenti,b2d86a162831dc5e
on mecha,46154afdf82e03cc
nisms ha,1d605eb186b9741f
ve becom,6876207ae2deb33a
e an int,26efdf348b3d0688
egral pa,2fa22fa36b9fffad
rt of co,5e23c45bcff93ed1
mpelling,c67a7ab4e478e6b2
 sequenc,6bb5277aefacd2e8
e modeli,867b1954f0479328
ng and t,e7cc5a6e5218a4e8
ransduc ,0f6a80e6ee546f3f
tion mod,040514d7e732c429
els in v,aff9354214b76e60
arious t,5b94d43ca2087df1
asks all,8d00af9bcf94e429
owing mo,d46045e25f54714e
deling o,a7f7066ef7656578
f depend,9a538e54b84d3c97
encies w,51a3b0ca2e82d332
ithout r,59bcd490e6e3ae0c
egard to,4f9a70fd9780116a
 their d,00a067157c709b8d
istance ,97927b97d484e034
in the i,de6484cfcf73a7e8
nput or ,b7a01d46b50f3c50
output s,add80d9e2e223fa2
equences,1f7618e2ac5d2d75
  219 In,85520df5c0720aa0
 all but,0180e0928678b7ff
 a few c,0f26a647d6754455
ases  27,00c4c44a9c9ebbc2
 however,a46e38ecca389af2
 such at,b5d48975ad52826a
tention ,cad263e520747b9e
mechanis,4275547469204f2f
ms are u,af2d549d98a4e6b8
sed in c,3432c613016ad83e
onjuncti,fa3eafd12e0c1845
on with ,d5c449c71339d091
a recurr,108943c93700436b
ent netw,b275d2437a316aef
ork In t,d79ebdbdb0363d33
his work,9d7cdff70a5e5a88
 we prop,21cebfb6287e7ae2
ose the ,be05d83babddb837
Transfor,83839087e9de56ab
mer a mo,9cc6a4246abf94dd
del arch,052092b3c885ad0f
itecture,b8b0d0b359129a43
 eschewi,7cd0883c3747a17c
ng recur,ac5fa6112fd6b624
rence an,f4002f5bc3dd2cc2
d instea,f3e0a26fb03282c9
d relyin,79e25a2155dfdc09
g entire,744e90288e4f4504
ly on an,27a1388aeeec21ec
 attenti,67e0943da99a2c7e
on mecha,46154afdf82e03cc
nism to ,b7b1d9cce266ed45
draw glo,ce054dab109b5051
bal depe,0af8cb4c7029a14f
ndencies,e99f688f265789f1
 between,0754bc8e7dce9e05
 input a,00bd121f8c15889f
nd outpu,1d0ce7701d08890d
t The Tr,112b2d341d3a590a
ansforme,f80b6aafdb7deed7
r allows,3d77aa7bee836958
 for sig,50b6d956975c3a5b
nificant,08a1d5687a349808
ly more ,360a5d11a3f25847
parallel,f158b995b9c9be65
ization ,0ccb279ce4beee2a
and can ,8377ddaaf4666995
reach a ,a9fed5767403c671
new stat,49a5cdfcb604aa3c
e of the,48eae0d382c0ae65
 art in ,d027f0eb3d82de42
translat,4c988b3bee262e44
ion qual,70bb4ffa8fb7c441
ity afte,dc410b0fc68d04ae
r being ,d0931d9b50a008f7
trained ,c0a2995787a3e8df
for as l,06e5cd579a4f9065
ittle as,c931fca790006e7e
 twelve ,c194f5cd8ecfe64d
hours on,14f7e0f3ffffeabf
 eight P,723974a2e2955e06
100 GPUs,2c8d2d43415f6d5e
 2 Backg,9eac39966f4bd7f9
round Th,fce03352c775a519
e goal o,c5e27b0eb4dfacea
f reduci,b11459ef0834a974
ng seque,629cd9a4191d2c94
ntial co,b09fdfa239c16935
mputatio,c9b30741d0e919b3
n also f,c309aeadcab632a3
orms the,549319f10c2d511b
 foundat,4ba57c12b23651cf
ion of t,8126c9b1a4f87f7f
he Exten,870a5df8c76402aa
ded Neur,c32a7495db19bd19
al GPU 1,ff18a5cb532ff5cf
6 ByteNe,8d38d47c3b138a57
t  18 an,db48d00e63c3cc27
d ConvS2,10b34c9c64f16c99
S  9 all,e81c2897b3dcfbd4
 of whic,d19f79b85d5e6985
h use co,0d121e47c3487c28
nvolutio,cad3b8c253fcc908
nal neur,ce4d241ce28cbf0b
al netwo,96d4304f6e49a5f1
rks as b,43c526ec2b228385
asic bui,405bfafe530acd83
lding bl,e9dba99e9fe8bd87
ock comp,dd27b899302fb71c
uting hi,8fa466ca8c5f1c8c
dden rep,a6ec0e7d876ed3aa
resentat,6d20ef203ea5d67c
ions in ,8999dd3b9e030bd4
parallel,f158b995b9c9be65
 for all,ba3ea9eca955ba28
 input a,00bd121f8c15889f
nd outpu,1d0ce7701d08890d
t positi,ccfe2dcef9754b6e
ons In t,6b2ad1b741d08661
hese mod,11872567d4f6aca9
els the ,d7fd0970f897c001
number o,e84f0dbd41c5a64b
f operat,a7e564d8ffc221a3
ions req,6da2f1d070054a67
uired to,486e91dea1a19530
 relate ,e2d62cf9f6f38194
signals ,f3a756da96077f3d
from two,c4f7fb5823d6e75d
 arbitra,5fd9ee2a9a23db22
ry input,ce34a5b620b45a16
 or outp,ec90152f17e3731a
ut posit,0f7724d673bdd649
ions gro,56de6abc6ebca491
ws in th,744439ede31b0ad1
e distan,3cefa76f0ae066ab
ce betwe,633a68475c032813
en posit,54a4beace1802fe0
ions lin,12a62ff1c58262ec
early fo,2683367a62b07ee6
r ConvS2,7a8d89bdb560ce39
S and lo,891db62a206a24ca
garithmi,4dbd41dad162c50d
cally fo,cee9210c3448a15b
r ByteNe,a0b3c3f5f22b1b56
t This m,2a808fa96e874d66
akes it ,a60cab464fb6195c
more dif,5374be200d4b0366
ficult t,639bc2700b001872
o learn ,4ed381e446cc1039
dependen,46e5467422312dd7
cies bet,3c51353a3d879dc7
ween dis,214f2b4f0a390aec
tant pos,84c67a604ef277aa
itions  ,024aff4047b63c2f
12 In th,d20e1b0ee898f042
e Transf,0087ab46e62d6805
ormer th,1cce19f07584387d
is is re,4d5779fbe5cc8b02
duced to,d99b88599995e920
 a const,3bc854c40d903063
ant numb,a395196a76e7ecad
er of op,de1d38ebd1c6898f
erations,afeb7f8b12b029e3
 albeit ,f5ff80def6c72dec
at the c,0fb2f06d65ff8138
ost of r,498e01df8668d3ef
educed e,ccb695001602f0f8
ffective,2545dfbfd95ed928
 resolut,4911313f150ff096
ion due ,dbe55bccd88fd5b8
to avera,0a4064eb9ce59008
ging att,249b53f836b2d073
entionwe,df7420858f9b2274
ighted p,97c9d98098f594dc
ositions,9fd0634532a98bb2
 an effe,deebaf73b8c89ba8
ct we co,ca878fac67d35d51
unteract,650f343d9db40168
 with Mu,5757ed9ae97486f7
ltiHead ,f1dabf4a3c0e0927
Attentio,71c490306dff5ac5
n as des,3681c5d3f5e7fb08
cribed i,ca817fff0a57ff59
n sectio,6ad09a2b561be5b8
n 32 Sel,ff57283a9cf1ab12
fattenti,d69981598133981a
on somet,f4f16979103f9eb2
imes cal,ed467dbe2e8155a4
led intr,e6319294d50888f6
aattenti,2a7f2fbae8e20029
on is an,6855f9cf26b1f931
 attenti,67e0943da99a2c7e
on mecha,46154afdf82e03cc
nism rel,878a1d5669259ee5
ating di,a98efae02e6134a0
fferent ,7ee507263031685a
position,4034928247d45df9
s of a s,4f21cb0e9811a815
ingle se,2b937d1ac233137f
quence i,231735f5f815434d
n order ,8a9950a072316e49
to compu,5276c4bc111547f2
te a rep,9e449d179a959c18
resentat,6d20ef203ea5d67c
ion of t,8126c9b1a4f87f7f
he seque,7fecb7a4ae37eaa8
nce Self,8645dce907f8e5f5
attentio,b8c71d44b636988a
n has be,ba16c2bdadd05244
en used ,10ba7ae5dca0f033
successf,d45b9baa65da7a3d
ully in ,bf47822505c00d4c
a variet,501297ed89ce1924
y of tas,9e8b3895ddf89d34
ks inclu,d58ba4bac82a270a
ding rea,c0effac833c1e97d
ding com,07dc04c8d9ae57c8
prehensi,ca43a686a0bd91c4
on abstr,e7d536d7ebac8ac5
active s,d0657a3e4701c2f8
ummariza,5521a171c0672f0a
tion tex,63e6adfd8f6d09e1
tual ent,ed8ecf76b2dc7b51
ailment ,45396188e1031a3b
and lear,a31956283c8c66e6
ning tas,0419b6288f8c868d
kindepen,0e0bf94a00171171
dent sen,6738a0037c287d31
tence re,5b8be11049ab44a3
presenta,c480bce416158bda
tions 4 ,a90d7ebdfc0fcfaf
27 28 22,79a8546eacbbfa6d
 Endtoen,57843ad89800e5cf
d memory,1c0e92856f444a04
 network,c98e2aacf19ac6c3
s are ba,1ea49603115c49ae
sed on a,45e7b577042d425a
 recurre,38ec7150053f276f
nt atten,d242e76256812149
tion mec,4a71a53c69db4c31
hanism i,8c066d09a4be0f48
nstead o,e616f570d3fcba7d
f sequen,e48960df205e002c
ce align,1048a2c92c09108f
ed recur,b8f55526d19ef696
rence an,f4002f5bc3dd2cc2
d have b,1f3ef105d43101e5
een show,1258bda35a262002
n to per,f0553e05dd7075d4
form wel,79f1de15b31a7ef1
l on sim,b14d45a0d96c72a6
plelangu,85af72352ea45c78
age ques,f2545d682cd786af
tion ans,1282fb6cecf8d7ce
wering a,7ece0b1bd1c5d6f7
nd langu,e0088b8ddc893efb
age mode,0836d283aaa8aaf8
ling tas,73911e5fe4184e34
ks 34 To,67fcacef4c3f8f7a
 the bes,7cca9ea0fc7ce39a
t of our,4843a5cabb764a75
 knowled,e59cb3ad76802c70
ge howev,aa560b7979ec7a3e
er the T,e38c1d52ef9bb636
ransform,b5223829664b7efc
er is th,9aad65a51b5b7083
e first ,f969bfac6ee8501a
transduc,f164d80750505618
tion mod,040514d7e732c429
el relyi,cd3cbe378a607b12
ng entir,e32fae00433acf98
ely on s,c22e910965fea582
elfatten,b00eab82022ce9a0
tion to ,013469f620fbc05f
compute ,624d5b9feb20b6ad
represen,f6d1b187a40f6daa
tations ,4ce5e32ad35aa1a5
of its i,3188d327b7965a2c
nput and,8adbbe919df37c7d
 output ,19facf784e4552fe
without ,3bdd6016cc5bc1e6
using se,7c256898bc8be0c5
quence a,13cae9407f6331a6
ligned R,3737f930f9004c24
NNs or c,abad3b192bea84d8
onvoluti,c12c029198e743c3
on In th,5961462bd1cd07fe
e follow,e4aa85e2556c563f
ing sect,903c0ae8d6e3d05e
ions we ,5667504a72d1c35b
will des,7dac3ff813f9c505
cribe th,cb188eec23ceabd8
e Transf,0087ab46e62d6805
ormer mo,6b00266b9e270866
tivate s,194a7b289cdcad32
elfatten,b00eab82022ce9a0
tion and,9650419853e36a35
 discuss,6f7a1b86f5693bc8
 its adv,f97a2accbbb31fea
antages ,bdbb9167559aa737
over mod,e2256780b997ca5d
els such,345d9a6fd1305aac
 as 17 1,1bb540bc89441434
8 and 9 ,f7e239b3f81d5258
3 Model ,5ec3974909824d0f
Architec,62c5a7c3e8b798b8
ture Mos,ee84535f8c9d2457
t compet,3d9a05972bae0da9
itive ne,fe63b39beeb4eb25
ural seq,0806d5b6d16355f6
uence tr,50ee6cda80681563
