Plaintext,Ciphertext
wani Goo,20476f6f5651ddf6
gle Brai,42726169cb06584a
n avaswa,61737761467712a6
nigoogle,6f676c6518340055
comNoam ,6f616d2087c3cc19
Shazeer ,65657220b16efdbf
Google B,6c652042b4d14b21
rain noa,206e6f61329457df
mgooglec,676c6563b2459e99
omNiki P,6b692050980d78fd
armar Go,7220476f00db740c
ogle Res,205265735746f3c8
earch ni,68206e6996acc384
kipgoogl,6f6f676cf2fd712d
ecomJako,4a616b6f921901a8
b Uszkor,7a6b6f72859131e8
eit Goog,476f6f67b9036ce7
le Resea,65736561ff1fbb5b
rch uszg,75737a67f03d96d9
ooglecom,65636f6d85e9f393
 Llion J,6f6e204a6e08dc6f
ones Goo,20476f6f4e5ed6ec
gle Rese,52657365793cd5bd
arch lli,206c6c6921a2c83e
ongoogle,6f676c6519330055
comAidan,6964616e2e1957c8
 N Gomez,6f6d657a273f684b
  Univer,697665727392fcd5
sity of ,206f66200db1b904
Toronto ,6e746f209dfcc42f
aidancst,6e637374593ba156
orontoed,746f6564d4381974
uukasz K,737a204be151acec
aiser Go,7220476f00c06a08
ogle Bra,20427261c14f9a5c
in lukas,756b6173e14fb906
zkaiserg,736572675d74d1f5
ooglecom,65636f6d85e9f393
 Illia P,69612050bf8643b4
olosukhi,756b68699526a737
n  illia,6c6c69615b33df71
polosukh,73756b680bc94d5b
ingmailc,61696c6327df041d
om Abstr,62737472cddadde9
act The ,5468652045b83fb3
dominant,6e616e74d2ba9f9f
 sequenc,75656e63d85b4926
e transd,616e7364aa160643
uction m,6f6e206df9c9ad28
odels ar,732061725a9e1444
e based ,73656420bc8cc7df
on compl,6f6d706ca5293e37
ex recur,65637572f8385a98
rent or ,206f7220065bcf53
convolut,6f6c75749945d37c
ional ne,6c206e657ccc512b
ural net,206e65743b33574f
works th,732074687ea2a3b3
at inclu,6e636c75bc567cdd
de an en,6e20656e9c137a2d
coder an,7220616e3ea975e1
d a deco,6465636f2a13cc26
der The ,5468652040be39b3
best per,207065726603ede5
forming ,696e67204853c942
models a,6c732061752c1754
lso conn,636f6e6e0adbebce
ect the ,746865200378133f
encoder ,6465722038bb3d65
and deco,6465636f2f5dc926
der thro,7468726fd396d817
ugh an a,616e20613f996806
ttention,74696f6e5bd22978
 mechani,68616e693869994c
sm We pr,652070729a985739
opose a ,65206120049e6327
new simp,73696d7056895a1f
le netwo,6574776fbd266f74
rk archi,72636869e3577b5b
tecture ,75726520163ca033
the Tran,5472616eec86b9c6
sformer ,6d657220b1f6ca10
based so,6420736f59fd4667
lely on ,206f6e202ffa8063
attentio,6e74696f13e70993
n mechan,6368616ea302abb9
isms dis,206469732d3c69fa
pensing ,696e67205e59d55c
with rec,2072656374c6bf87
urrence ,6e636520119616a4
and conv,636f6e76625e4d4e
olutions,696f6e730ce3f781
 entirel,6972656cb226fdd3
y Experi,70657269136c8be5
ments on,73206f6e56c233c1
 two mac,206d616319ac5e1c
hine tra,20747261045081d4
nslation,74696f6e41d52077
 tasks s,6b732073a9d6d2e1
how thes,74686573e8d122a0
e models,64656c73b234b85f
 to be s,62652073d8a653dd
uperior ,696f7220dd89a648
in quali,75616c6958d929d9
ty while,68696c65b84ba51b
 being m,6e67206dc162e623
ore para,70617261a7f03971
llelizab,697a6162c115e02f
le and r,6e642072a112499c
equiring,72696e6737356f40
 signifi,6e696669218a0368
cantly l,6c79206c47cce099
ess time,74696d65257cfe08
 to trai,747261691faaaacd
n Our mo,72206d6f5d28d1f6
del achi,61636869578f866e
eves 284,203238342119bdbf
 BLEU on,55206f6e55667f80
 the WMT,20574d54246eadab
 2014 En,3420456eb848a794
glish to,6820746f62e3f3a8
German t,616e20744f847404
ranslati,6c6174693f208135
on task ,61736b20fbd7b734
improvin,6f76696e477f1a45
g over t,6572207425d8dbb7
he exist,78697374059f9b81
ing best,6265737460ff5561
 results,756c74737a5ccf3a
 includi,6c756469a60e5373
ng ensem,6e73656dddc90037
bles by ,20627920cf19b1e0
over 2 B,20322042f63b1e6e
LEU On t,4f6e20740eae0017
he WMT 2,4d542032d71733ef
014 Engl,456e676ca8e1d38a
ishtoFre,6f467265808c3c5d
nch tran,7472616efd8ebcdc
slation ,696f6e205a4b3281
task our,206f75725730c460
 model e,656c2065f2d26953
stablish,6c69736875016501
es a new,206e657764ad1b1c
 singlem,676c656dcdb6de14
odel sta,20737461ccf028ec
teofthea,746865616b6c842b
rt BLEU ,4c455520ae71fefd
score of,65206f66ee64e15d
 418 aft,2061667435ec5ff9
er train,7261696e44c2d5df
ing for ,666f7220b575b2fc
35 days ,61797320e4bd7c1f
on eight,69676874bc2e475b
 GPUs a ,73206120d7023a79
small fr,6c206672eba4c3d4
action o,6f6e206f33bc21c3
f the tr,65207472b15bb100
aining c,6e672063233fe9ec
osts of ,206f662011abb90e
the best,626573747df95761
 models ,656c7320aa0d0f81
from the,207468658bf4da36
 literat,657261743d96c9a3
ure We s,576520738f36777e
how that,74686174417c471d
 the Tra,20547261a1336533
nsformer,726d6572cfe6c1d4
 general,6572616c0c467934
izes wel,2077656c5c622931
l to oth,206f74687148ce3e
er tasks,61736b73f21e602f
 by appl,6170706c12e93366
ying it ,20697420ddcd5bf3
successf,65737366ae20d203
ully to ,20746f201ba72d34
English ,697368207dcb9b96
constitu,746974752f4bbdc3
ency par,20706172d3218629
sing bot,20626f7408203903
h with l,7468206c13aca452
arge and,20616e649b749f97
 limited,69746564d2f9eb4a
 trainin,696e696e44013929
g data E,7461204547e6d727
qual con,20636f6ef12c4e42
tributio,7574696ff2d223b2
n Listin,7374696eff56b625
g order ,646572203af53178
is rando,616e646f7ff9d7da
m Jakob ,6b6f62202fff9d2e
proposed,6f73656472a5ed78
 replaci,6c616369e70fd6a4
ng RNNs ,4e4e73205b3e1a2b
with sel,2073656c6f727b5e
fattenti,656e7469879d4ae4
on and s,6e6420738c8068eb
tarted t,65642074ed290aea
he effor,66666f7239d2b178
t to eva,20657661b701a34f
luate th,6520746846ef8cc0
is idea ,646561209456b1b9
Ashish w,73682077e2061cbe
ith Illi,496c6c69de1e922b
a design,7369676e06f49a82
ed and i,6e6420690cf50914
mplement,6d656e74241314ca
ed the f,6865206641d0e707
irst Tra,20547261e8357e22
nsformer,726d6572cfe6c1d4
 models ,656c7320aa0d0f81
and has ,68617320b120a0f5
been cru,2063727516d95669
cially i,6c792069fea64341
nvolved ,76656420a8433f64
in every,76657279f5334cd3
 aspect ,6563742053a66841
of this ,68697320a3c25809
work Noa,204e6f61e7a0d926
m propos,6f706f7329f3a1dd
ed scale,63616c656f134222
d dotpro,7470726f2165dc9e
duct att,206174741e09b6b1
ention m,6f6e206de9c4ad28
ultihead,6865616437eaf55e
 attenti,656e7469c19d4ae4
on and t,6e6420740edbf5ab
he param,6172616dea264453
eterfree,667265650edaae29
 positio,6974696f49ad090c
n repres,7072657308fa199f
entation,74696f6e4ac83877
 and bec,20626563ea673c63
ame the ,746865200776023f
other pe,7220706574cb204b
rson inv,20696e766c62acac
olved in,6420696ef9b8d9ea
 nearly ,726c79201b709378
every de,79206465a06323e7
tail Nik,204e696b75ee82d7
i design,7369676e0ef49a82
ed imple,6d706c6539008c70
mented t,65642074f42d16ea
uned and,20616e648f689d96
 evaluat,6c756174046ea532
ed count,6f756e7481581948
less mod,206d6f64e5f3dbb3
el varia,617269615217be9e
nts in o,696e206f8f3abd79
ur origi,72696769e976acdd
nal code,636f646517ad03f6
base and,20616e6498678b97
 tensor2,736f72327c394f0f
tensor L,6f72204cc9116071
lion als,20616c7306d6afbf
o experi,70657269056cabe5
mented w,65642077a7044653
ith nove,6e6f76659940b67e
l model ,64656c20c4630adf
variants,616e7473be867991
 was res,20726573ba0cc2b2
ponsible,69626c653c35511b
 for our,206f75720337d879
 initial,7469616c1da0cf0c
 codebas,65626173720c9cec
e and ef,64206566f8e1ae06
ficient ,656e742057221485
inferenc,72656e634b115781
e and vi,642076697b0ac6b6
sualizat,697a617474f899fd
ions Luk,204c756b9f32a01e
asz and ,616e6420991f3520
Aidan sp,6e20737072bdee91
ent coun,636f756efd709e90
tless lo,73206c6f9b4b1505
ng days ,61797320b9ef7c1f
designin,676e696eb311af6e
g variou,72696f75d6cb1df7
s parts ,727473206b08e674
of and i,6e64206906f70914
mplement,6d656e74241314ca
ing tens,74656e735071d74b
or2tenso,656e736f56988a04
r replac,706c61638b5b3085
ing our ,6f7572205027ca35
earlier ,69657220867611e9
codebase,626173652f28cc3b
 greatly,61746c79cde6835f
 improvi,726f766965794cc2
ng resul,6573756cda07950f
ts and m,6e64206d8f305a47
assively,76656c79cc5bdeb2
 acceler,656c65721e286db9
ating ou,67206f75ab171505
r resear,7365617214e119aa
ch Work ,6f726b204c652596
performe,6f726d6575233e90
d while ,696c652046c8aa60
at Googl,6f6f676cf8e0210d
e Brain ,61696e20eca37623
Work per,207065725309ecfa
formed w,65642077ac0e5a4a
hile at ,2061742096373c60
Google R,6c65205245203223
esearch ,7263682081d360bb
31st Con,20436f6e9fb077d0
ference ,6e636520028116a4
on Neura,6575726174e4c351
l Inform,666f726da1ac142b
ation Pr,6e2050721358f6ff
ocessing,73696e67235afad5
 Systems,74656d73cc9bb9a6
 NIPS 20,53203230104e9b7b
17 Long ,6f6e6720749dc643
Beach CA,68204341216b2f59
 USAarXi,61725869e7fe2f04
v1706037,36303337ba62456b
62v7  cs,20206373eedd07d5
CL  2 Au,3220417539380278
g 20231 ,32333120ff91b4e2
Introduc,6f647563893c7581
tion Rec,20526563e530bb25
urrent n,6e74206e1017d93c
eural ne,6c206e6570d64d2b
tworks l,6b73206c7f60e64a
ong shor,73686f724b2511ba
tterm me,6d206d653e5460b5
mory  13,20203133193357d9
 and gat,2067617402f1db38
ed recur,65637572f8245a98
rent  7 ,20203720cda8e941
neural n,616c206e81a57b08
etworks ,726b732010653622
in parti,61727469c02c2c30
cular ha,72206861b9df8c39
ve been ,65656e20000541a1
firmly e,6c792065422e2ba0
stablish,6c69736875016501
ed as st,732073744511d271
ate of t,6f6620746b2eeaff
he art a,7274206150793e83
pproache,61636865b3abdeba
s in seq,207365719645bd28
uence mo,65206d6f9d4e642d
deling a,6e6720611ea7abe8
nd trans,72616e732f06e85f
duction ,696f6e204d523081
problems,6c656d73c3e9dd29
 such as,68206173e3837744
 languag,677561671d0e3954
e modeli,64656c691b5d38b8
ng and m,6e64206d95245a47
achine t,6e652074a59f5671
ranslati,6c6174693f208135
on  3525,3335323563c08005
 Numerou,65726f757e46fe54
s effort,666f72747f68ea31
s have s,76652073f4dd309e
ince con,20636f6ee9374c4b
tinued t,65642074ed2116eb
o push t,73682074e2039e29
he bound,6f756e64cf8536d2
aries of,73206f66ee1b7a9c
 recurre,7572726567c24af6
nt langu,616e6775a0cd828e
age mode,6d6f64659fdac374
ls and e,6e6420651da067df
ncoderde,657264653d344fb2
coder ar,722061727a9c2987
chitectu,6563747591424a91
res 38 2,3338203267fc3152
4 15 Rec,20526563a579e57e
urrent m,6e74206d78cdd207
odels ty,732074799a81681c
pically ,6c6c7920a493ce3f
factor c,6f722063b75ab8a9
omputati,7461746915a2567e
on along,6c6f6e67060aa8e6
 the sym,2073796d30162286
bol posi,706f736984c1c266
tions of,73206f66fb007c97
 the inp,20696e7018db5ce4
ut and o,6e64206fb5654efe
utput se,74207365c1d8488e
quences ,636573206a5995ce
Aligning,6e696e678643d82b
 the pos,20706f73382f3473
itions t,6e73207453411467
o steps ,65707320959afad9
in compu,6f6d7075af3afb3c
tation t,6f6e20744828cf92
ime they,74686579820e5c0e
 generat,657261743d9dc5b9
e a sequ,73657175037a4fc4
ence of ,206f66201bb6ae18
hidden s,656e2073badd6090
tates ht,732068747110713d
 as a fu,612066756137b4b6
nction o,6f6e206f3cbc21c3
f the pr,652070728fd50306
evious h,7573206827043c59
idden st,6e207374e1d27d6a
ate ht1a,68743161238d5758
nd the i,6865206994e9e84e
nput for,20666f72be52ffa8
 positio,6974696f49ad090c
n t This,5468697313ae70e4
 inheren,6572656e78ec694e
tly sequ,73657175123657c4
ential n,616c206e8aae7a13
ature pr,652070728881021c
ecludes ,64657320f22b3f2e
parallel,6c6c656cfe8d0503
ization ,696f6e20405d3281
within t,696e2074b3e606ae
raining ,696e67205c5dd241
examples,706c6573fc1bbddb
 which b,636820629e6abc1a
ecomes c,6573206362f2b65d
ritical ,63616c20d3aa0ff9
at longe,6f6e6765b4847b9c
r sequen,7175656e491bb653
ce lengt,656e6774a9957c36
hs as me,73206d6510dc3056
mory con,20636f6eed365d57
straints,696e747383d74c63
 limit b,697420623046cf05
atching ,696e67204f48d847
across e,73732065e9cc23f7
xamples ,6c6573209024bb33
Recent w,6e7420778a248cd7
ork has ,68617320bf3caff5
achieved,6576656475dabce8
 signifi,6e696669218a0368
cant imp,20696d70b21c083d
rovement,6d656e743b0c0eca
s in com,20636f6d4ed22788
putation,74696f6e5fd33877
al effic,66666963b221b4cf
iency th,79207468adcba908
rough fa,682066617c41ff68
ctorizat,697a617464f997e3
ion tric,7472696365c3e6d5
ks  21 a,323120616f987c05
nd condi,6f6e6469b267726f
tional c,616c2063b7d42288
omputati,7461746915a2567e
on  32 w,33322077b2602fb6
hile als,20616c7302d6acb4
o improv,70726f764455b795
ing mode,6d6f646597d3c174
l perfor,72666f72a5bc3b8b
mance in,6520696ec0485610
 case of,65206f66bd64ef5c
 the lat,206c61748da35a4b
ter The ,5468652050be39b3
fundamen,616d656e178084fa
tal cons,636f6e730746ce18
traint o,6e74206f998b411d
f sequen,7175656e5d1bb653
tial com,20636f6d499b2f8a
putation,74696f6e5fd33877
 however,6576657203a90f22
 remains,61696e7327818096
 Attenti,656e7469c1bd4ae4
on mecha,6563686179e84740
nisms ha,73206861513ca1f2
ve becom,65636f6d9ce3b49d
e an int,20696e748a88a1c6
egral pa,6c207061bf6b0645
rt of co,6620636f2a04990f
mpelling,6c696e6796db5a4e
 sequenc,75656e63d85b4926
e modeli,64656c691b5d38b8
ng and t,6e6420740fd2f5ab
ransduc ,64756320cab3f1bb
tion mod,206d6f64fdffc7ae
els in v,696e207677292e42
arious t,75732074da414d2f
asks all,20616c6ccfc81028
owing mo,67206d6f1a94a910
deling o,6e67206f61fabed5
f depend,70656e64ffdba74e
encies w,6573207785d87fb4
ithout r,7574207221555ea8
egard to,6420746f034f126e
 their d,69722064ec04d869
istance ,6e6365200d9710a0
in the i,6865206993e3e84e
nput or ,206f72201a4ed453
output s,75742073fed297c3
equences,6e636573a342f9d7
  219 In,3920496e25a890ac
 all but,20627574add2d69b
 a few c,657720634607e5a8
ases  27,20203237c129a9f4
 however,6576657203a90f22
 such at,68206174d878c4c6
tention ,696f6e205d423d81
mechanis,616e69731ff3e5da
ms are u,726520754dac0783
sed in c,696e2063eb6da395
onjuncti,6e6374694b5f7a8e
on with ,697468208fc14e2c
a recurr,637572726de022d7
ent netw,6e65747789f9a59b
ork In t,496e2074a526fa64
his work,776f726b718e23ac
 we prop,70726f700169a8cb
ose the ,746865200968023f
Transfor,73666f722ca9496f
mer a mo,61206d6f1d858ed2
del arch,61726368436b3f39
itecture,747572658c01bc66
 eschewi,686577690b5e5fca
ng recur,65637572f3275a98
rence an,6520616e5f3e9588
d instea,737465619d0d2c67
d relyin,6c79696e56e8a65d
g entire,74697265bb2579c0
ly on an,6e20616eea5a75ba
 attenti,656e7469c19d4ae4
on mecha,6563686179e84740
nism to ,20746f2000a23220
draw glo,20676c6ff88ec33b
bal depe,646570651e4aaa9e
ndencies,636965732e492c48
 between,7765656e1a11d192
 input a,757420614700dc4d
nd outpu,75747075b6d6233e
t The Tr,652054722bae848e
ansforme,6f726d6564283f90
r allows,6c6f7773318c98a6
 for sig,20736967eeb75914
nificant,63616e747a9a8db3
ly more ,6f726520e1cfa82c
parallel,6c6c656cfe8d0503
ization ,696f6e20405d3281
and can ,63616e2032389d96
reach a ,68206120906717a9
new stat,737461740bcee17a
e of the,2074686588a6da3d
 art in ,20696e2014713f80
translat,736c6174dee14608
ion qual,7175616cf0330c86
ity afte,61667465e35a6e9f
r being ,696e67205c1cd94a
trained ,6e656420ff3f79ed
for as l,6173206c08f5b0a3
ittle as,65206173209d58c3
 twelve ,6c7665208642da93
hours on,73206f6e53c828c7
 eight P,6874205064135d28
100 GPUs,47505573989a4349
 2 Backg,61636b676f7a1205
round Th,64205468d3120b4f
e goal o,616c206f27a6e6d6
f reduci,64756369fd5f1fd8
ng seque,657175657ab9f47c
ntial co,6c20636ff002fd8e
mputatio,6174696f2c0c0a8d
n also f,736f2066f59e3fe6
orms the,2074686582f4d828
 foundat,6e64617428a5f8ed
ion of t,6f6620746335e1ff
he Exten,7874656ef471eb2f
ded Neur,4e657572a4b48e47
al GPU 1,505520313806b2b8
6 ByteNe,74654e654f47dfd7
t  18 an,3820616e06692c23
d ConvS2,6e7653326ef038ac
S  9 all,20616c6cfd9b5b62
 of whic,77686963606a9636
h use co,6520636ff8875ae4
nvolutio,7574696fe8d625bc
nal neur,6e6575722b097f60
al netwo,6574776fb02f6f74
rks as b,61732062b544a0df
asic bui,206275698ebe96c3
lding bl,6720626cb8f5268a
ock comp,636f6d7091df0afa
uting hi,67206869086a84ea
dden rep,207265705a1eb0cc
resentat,6e746174c8bdfaa6
ions in ,20696e205d7f2387
parallel,6c6c656cfe8d0503
 for all,20616c6c8edd1429
 input a,757420614700dc4d
nd outpu,75747075b6d6233e
t positi,73697469ca7d3aad
ons In t,496e2074a53ae264
hese mod,206d6f64e1f3dba5
els the ,746865200377143f
number o,6572206f1c17dbc6
f operat,657261747bdacfa7
ions req,2072657128eeefb7
uired to,6420746f13410179
 relate ,617465201991589a
signals ,616c7320e9efa59c
from two,2074776f9188dc96
 arbitra,697472615fa19691
ry input,6e707574d4ce16d5
 or outp,6f7574703bedceea
ut posit,6f736974866e28fa
ions gro,2067726ff94f4815
ws in th,6e207468266b1a31
e distan,7374616e1527029a
ce betwe,657477653886f53b
en posit,6f736974967428fa
ions lin,206c696e17bd9d22
early fo,7920666fba60a047
r ConvS2,6e76533278f038ac
S and lo,64206c6f9f8a2844
garithmi,74686d690f0f6082
cally fo,7920666fbc60be47
r ByteNe,74654e650b47dfd7
t This m,6973206d90d2428d
akes it ,20697420c5cf50e7
more dif,206469669eb9ac2f
ficult t,6c7420744a8aace9
o learn ,61726e20614edd55
dependen,6e64656e1e812acb
cies bet,206265745fc2f459
ween dis,20646973332a61e7
tant pos,20706f736c3a3262
itions  ,6e732020c70e8a54
12 In th,6e207468602a1a11
e Transf,616e736658f26f5a
ormer th,7220746839aeb817
is is re,73207265c62315a5
duced to,6420746f025d1079
 a const,6f6e737462163922
ant numb,6e756d6200e6973d
er of op,66206f703adade4a
erations,696f6e7306fde381
 albeit ,65697420cb09cdaa
at the c,6865206329643003
ost of r,6f6620728c830a60
educed e,656420651e323611
ffective,746976655eff3314
 resolut,6f6c7574da58d879
ion due ,64756520a885188b
to avera,76657261ddb35221
ging att,206174741d15bba2
entionwe,6f6e7765bce5f9c6
ighted p,65642070c534d414
ositions,696f6e730cfceb81
 an effe,6566666551cbff35
ct we co,6520636ff3d30fe0
unteract,72616374c1c3c812
 with Mu,68204d75d630dabb
ltiHead ,65616420b5d0e897
Attentio,6e74696f33e70993
n as des,20646573140c6a9f
cribed i,65642069ad74d83c
n sectio,6374696f671394d6
n 32 Sel,2053656cf247988d
fattenti,656e7469879d4ae4
on somet,6f6d6574df5de6f1
imes cal,2063616c032606d8
led intr,696e74729502eaa4
aattenti,656e7469809d4ae4
on is an,7320616ea04c6153
 attenti,656e7469c19d4ae4
on mecha,6563686179e84740
nism rel,2072656c9fa6d229
ating di,67206469013e4d45
fferent ,656e7420572d129e
position,74696f6e5fc93f7f
s of a s,20612073fbd1d9e3
ingle se,652073652d6dce94
quence i,636520696a8a34a3
n order ,6465722033f53178
to compu,6f6d7075b23bfb3c
te a rep,207265704a1ff5c3
resentat,6e746174c8bdfaa6
ion of t,6f6620746335e1ff
he seque,657175657cbbf47c
nce Self,53656c66c302c43f
attentio,6e74696f13e70993
n has be,7320626529eae918
en used ,73656420bcc285cb
successf,65737366ae20d203
ully in ,20696e20417c218d
a variet,7269657487c072dd
y of tas,2074617353c008fd
ks inclu,6e636c75b6517cdd
ding rea,20726561b10aeb48
ding com,20636f6d599b2081
prehensi,656e73690714dd1b
on abstr,62737472cdd9ddc9
active s,76652073e69e2c96
ummariza,72697a6108b9a2bf
tion tex,207465784fc6fe4c
tual ent,20656e7495fdbc6e
ailment ,656e742050221b81
and lear,6c6561721db24ca2
ning tas,20746173448909fc
kindepen,6570656e55b9cd62
dent sen,2073656e2c42b744
tence re,65207265f5664706
presenta,656e74611bc4e4e0
tions 4 ,7320342088cda50a
27 28 22,382032327ac23614
 Endtoen,746f656e9d6e1ffd
d memory,6d6f7279cb84a104
 network,776f726b398935f8
s are ba,6520626158bf2bc7
sed on a,6f6e2061994eb7cb
 recurre,7572726567c24af6
nt atten,7474656e4258f003
tion mec,206d65635925b7d5
hanism i,736d20690f4d74c8
nstead o,6164206f991c5695
f sequen,7175656e5d1bb653
ce align,6c69676e6fb913a2
ed recur,65637572f8245a98
rence an,6520616e5f3e9588
d have b,766520620487d849
een show,73686f77237ff063
n to per,207065726a46eafe
form wel,2077656c53773e2f
l on sim,2073696d5e672c4d
plelangu,616e6775bed5c78e
age ques,71756573dffbf8b5
tion ans,20616e738031d28e
wering a,6e6720610da7b5e8
nd langu,616e6775a0dd828e
age mode,6d6f64659fdac374
ling tas,20746173468909fc
ks 34 To,3420546f19a24dac
 the bes,20626573390692c7
t of our,206f75725771d86d
 knowled,776c6564abaf48d3
ge howev,6f776576412c3c07
er the T,686520544f28925e
ransform,666f726dbfed3336
er is th,732074686cbff1b1
e first ,72737420f4e58706
transduc,73647563889c9630
tion mod,206d6f64fdffc7ae
el relyi,656c7969d4c04ebf
ng entir,6e746972f2836947
ely on s,6f6e20732128756f
elfatten,7474656e4940b603
tion to ,20746f201aa22e23
compute ,75746520574f7f09
represen,6573656ea5577e1a
tations ,6f6e732080dab12c
of its i,74732069b1356dcc
nput and,20616e6494768d86
 output ,70757420f9b031ac
without ,6f7574207a67b894
using se,67207365b9c8ebde
quence a,636520619823a16b
ligned R,6564205265822f63
NNs or c,6f7220639f75a8fd
onvoluti,6c757469fc911c5d
on In th,6e2074683e761a11
e follow,6c6c6f7706cda3c7
ing sect,73656374ecb2d33b
ions we ,207765203effbaec
will des,206465730d456780
cribe th,6520746849e884d6
e Transf,616e736658f26f5a
ormer mo,72206d6f5c7af3e6
tivate s,7465207366b79462
elfatten,7474656e4940b603
tion and,20616e648e6f979c
 discuss,637573731ebd6d9a
 its adv,20616476a312dd0e
antages ,67657320ee15e920
over mod,206d6f64e6e0cdb2
els such,737563682046e1fd
 as 17 1,3137203107ffb517
8 and 9 ,64203920b61d0dfc
3 Model ,64656c209b632adf
Architec,69746563e0635edd
ture Mos,204d6f73445224ed
t compet,6d706574e96c680c
itive ne,65206e65befc70cf
ural seq,207365719017b52a
uence tr,65207472a21eab0b
ansducti,756374691f2600de
on model,6f64656c9600d093
s have a,76652061669053a8
n encode,636f646517ec0ab8
rdecoder,6f64657226a80c24
 structu,75637475630b1da9
re  5235,3532333563490d58
 Here th,652074680ad288c6
e encode,636f64651cec0ab8
r maps a,70732061a111265b
n input ,70757420b7ff2db6
sequence,656e636505b98952
 of symb,73796d62504f87e9
ol repre,65707265cb22b231
sentatio,6174696f3219118d
ns x1  x,31202078eea58660
 nto a s,20612073a89fc2ea
equence ,6e636520019511a4
of conti,6f6e7469db6ec189
nuous re,73207265c1255ab9
presenta,656e74611bc4e4e0
tions z ,73207a200f0e6280
z1  z n ,7a206e205fff705a
Given z ,6e207a20e2a4a9a9
the deco,6465636f3a5bc826
der then,7468656e5688f9be
 generat,657261743d9dc5b9
es an ou,6e206f75f1de675c
tput seq,207365719115a132
uence y1,65207931594bb06c
  y mof ,6d6f6620e6d75b62
symbols ,6f6c732095f257e0
one elem,656c656dec6901ac
ent at a,61742061e58745b0
 time At,65204174cd613b04
 each st,68207374e95a914e
ep the m,6865206d6c198a5b
odel is ,2069732049fb12f6
autoregr,726567727946b512
essive 1,76652031b604461f
0 consum,6e73756d0aafd896
ing the ,746865200f75003f
previous,696f7573e77abd79
ly gener,656e65722b8d8781
ated sym,2073796d71162f87
bols as ,20617320cc614722
addition,74696f6e4ec2287f
al input,6e707574c7db16d5
 when ge,6e2067658360d4c1
nerating,74696e67a5558166
 the nex,206e657877c59d08
t 2Figur,69677572c2abbd69
e 1 The ,5468652041fb7ab3
Transfor,73666f722ca9496f
mer  mod,206d6f64e4f3dae0
el archi,72636869f4507b5b
tecture ,75726520163ca033
The Tran,5472616ecc86b9c6
sformer ,6d657220b1f6ca10
follows ,6f7773208f5959a5
this ove,206f7665c06d4466
rall arc,20617263e8d35386
hitectur,63747572f1bfa889
e using ,696e67204b1cce5c
stacked ,6b656420b79eda88
selfatte,61747465dd070273
ntion an,6e20616ee8573cba
d pointw,696e7477ee41dff4
ise full,66756c6c7cd09db5
y connec,6e6e65635bc11fab
ted laye,6c617965330b90b8
rs for b,6f722062b8724e64
oth the ,74686520096f0f3f
encoder ,6465722038bb3d65
and deco,6465636f2f5dc926
der show,73686f77227fec63
n in the,2074686583a6dc35
 left an,7420616e4004821f
d right ,67687420b4467c44
halves o,6573206fe236ed53
f Figure,67757265f477b8d9
 1 respe,65737065d8b33e2e
ctively ,656c7920afb7aa17
31 Encod,6e636f6476347d9c
er and D,6e6420445f70560a
ecoder S,65722053bc8cc9b3
tacks En,7320456e81dbbc50
coder Th,72205468777b9959
e encode,636f64651cec0ab8
r is com,20636f6d4fd22795
posed of,64206f66a20e0072
 a stack,7461636b587b8cbc
 of N 6 ,4e203620edb30bfd
identica,74696361b455fbf4
